Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_GEO_ID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A14006_001,SE_A10030_001,SE_A10030_002,SE_A10030_003,SE_A10030_004,SE_A10030_005,SE_A10030_006,SE_A10030_007
"060750101011","Block Group 1, Census Tract 101.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"010101","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750101011","Block Group 1",,,,123826,541,185,276,80,0,0,0
"060750101012","Block Group 2, Census Tract 101.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"010101","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750101012","Block Group 2",,,,66103,671,274,375,22,0,0,0
"060750101021","Block Group 1, Census Tract 101.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"010102","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750101021","Block Group 1",,,,108417,907,303,446,148,10,0,0
"060750102011","Block Group 1, Census Tract 102.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"010201","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750102011","Block Group 1",,,,189181,753,241,368,144,0,0,0
"060750102012","Block Group 2, Census Tract 102.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"010201","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750102012","Block Group 2",,,,152328,622,211,246,70,95,0,0
"060750102021","Block Group 1, Census Tract 102.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"010202","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750102021","Block Group 1",,,,198692,487,101,350,6,0,30,0
"060750102022","Block Group 2, Census Tract 102.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"010202","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750102022","Block Group 2",,,,219038,604,105,347,152,0,0,0
"060750103001","Block Group 1, Census Tract 103, San Francisco County, California","ca","150","00",,,,"06","075",,,"010300","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750103001","Block Group 1",,,,147500,718,224,227,221,46,0,0
"060750103002","Block Group 2, Census Tract 103, San Francisco County, California","ca","150","00",,,,"06","075",,,"010300","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750103002","Block Group 2",,,,208345,445,77,305,46,17,0,0
"060750103003","Block Group 3, Census Tract 103, San Francisco County, California","ca","150","00",,,,"06","075",,,"010300","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750103003","Block Group 3",,,,178889,980,199,682,99,0,0,0
"060750104011","Block Group 1, Census Tract 104.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"010401","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750104011","Block Group 1",,,,216667,268,50,111,107,0,0,0
"060750104012","Block Group 2, Census Tract 104.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"010401","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750104012","Block Group 2",,,,186923,676,221,292,139,11,0,13
"060750104021","Block Group 1, Census Tract 104.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"010402","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750104021","Block Group 1",,,,205441,448,88,211,53,44,52,0
"060750104022","Block Group 2, Census Tract 104.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"010402","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750104022","Block Group 2",,,,158458,459,237,95,73,54,0,0
"060750104023","Block Group 3, Census Tract 104.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"010402","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750104023","Block Group 3",,,,,295,94,177,24,0,0,0
"060750105001","Block Group 1, Census Tract 105, San Francisco County, California","ca","150","00",,,,"06","075",,,"010500","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750105001","Block Group 1",,,,89918,671,206,415,39,0,11,0
"060750105002","Block Group 2, Census Tract 105, San Francisco County, California","ca","150","00",,,,"06","075",,,"010500","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750105002","Block Group 2",,,,209107,453,145,281,27,0,0,0
"060750105003","Block Group 3, Census Tract 105, San Francisco County, California","ca","150","00",,,,"06","075",,,"010500","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750105003","Block Group 3",,,,152500,614,301,313,0,0,0,0
"060750106001","Block Group 1, Census Tract 106, San Francisco County, California","ca","150","00",,,,"06","075",,,"010600","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750106001","Block Group 1",,,,102679,770,436,296,32,6,0,0
"060750106002","Block Group 2, Census Tract 106, San Francisco County, California","ca","150","00",,,,"06","075",,,"010600","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750106002","Block Group 2",,,,42656,550,384,143,23,0,0,0
"060750106003","Block Group 3, Census Tract 106, San Francisco County, California","ca","150","00",,,,"06","075",,,"010600","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750106003","Block Group 3",,,,90481,516,369,94,53,0,0,0
"060750107011","Block Group 1, Census Tract 107.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"010701","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750107011","Block Group 1",,,,33638,733,546,187,0,0,0,0
"060750107012","Block Group 2, Census Tract 107.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"010701","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750107012","Block Group 2",,,,23180,1101,1001,73,27,0,0,0
"060750107021","Block Group 1, Census Tract 107.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"010702","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750107021","Block Group 1",,,,80872,344,165,111,68,0,0,0
"060750107022","Block Group 2, Census Tract 107.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"010702","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750107022","Block Group 2",,,,64554,330,146,169,15,0,0,0
"060750108001","Block Group 1, Census Tract 108, San Francisco County, California","ca","150","00",,,,"06","075",,,"010800","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750108001","Block Group 1",,,,235093,925,60,582,228,55,0,0
"060750108002","Block Group 2, Census Tract 108, San Francisco County, California","ca","150","00",,,,"06","075",,,"010800","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750108002","Block Group 2",,,,,451,190,200,61,0,0,0
"060750108003","Block Group 3, Census Tract 108, San Francisco County, California","ca","150","00",,,,"06","075",,,"010800","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750108003","Block Group 3",,,,168906,1006,434,421,134,17,0,0
"060750109011","Block Group 1, Census Tract 109.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"010901","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750109011","Block Group 1",,,,198125,555,219,254,37,45,0,0
"060750109012","Block Group 2, Census Tract 109.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"010901","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750109012","Block Group 2",,,,184643,516,181,227,99,9,0,0
"060750109021","Block Group 1, Census Tract 109.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"010902","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750109021","Block Group 1",,,,111250,643,462,135,46,0,0,0
"060750109022","Block Group 2, Census Tract 109.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"010902","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750109022","Block Group 2",,,,183309,809,427,301,65,16,0,0
"060750110011","Block Group 1, Census Tract 110.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"011001","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750110011","Block Group 1",,,,87857,698,447,178,47,26,0,0
"060750110012","Block Group 2, Census Tract 110.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"011001","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750110012","Block Group 2",,,,131382,707,267,321,101,18,0,0
"060750110021","Block Group 1, Census Tract 110.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"011002","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750110021","Block Group 1",,,,,340,136,193,11,0,0,0
"060750110022","Block Group 2, Census Tract 110.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"011002","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750110022","Block Group 2",,,,222913,392,116,197,79,0,0,0
"060750110023","Block Group 3, Census Tract 110.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"011002","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750110023","Block Group 3",,,,144926,397,130,258,9,0,0,0
"060750111011","Block Group 1, Census Tract 111.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"011101","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750111011","Block Group 1",,,,89521,598,354,205,39,0,0,0
"060750111012","Block Group 2, Census Tract 111.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"011101","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750111012","Block Group 2",,,,144653,411,229,156,26,0,0,0
"060750111013","Block Group 3, Census Tract 111.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"011101","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750111013","Block Group 3",,,,86667,464,215,229,20,0,0,0
"060750111021","Block Group 1, Census Tract 111.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"011102","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750111021","Block Group 1",,,,111031,643,447,196,0,0,0,0
"060750111022","Block Group 2, Census Tract 111.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"011102","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750111022","Block Group 2",,,,101131,669,504,148,17,0,0,0
"060750112001","Block Group 1, Census Tract 112, San Francisco County, California","ca","150","00",,,,"06","075",,,"011200","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750112001","Block Group 1",,,,56635,619,387,148,84,0,0,0
"060750112002","Block Group 2, Census Tract 112, San Francisco County, California","ca","150","00",,,,"06","075",,,"011200","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750112002","Block Group 2",,,,141154,378,201,145,32,0,0,0
"060750112003","Block Group 3, Census Tract 112, San Francisco County, California","ca","150","00",,,,"06","075",,,"011200","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750112003","Block Group 3",,,,,237,133,94,0,10,0,0
"060750112004","Block Group 4, Census Tract 112, San Francisco County, California","ca","150","00",,,,"06","075",,,"011200","4",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750112004","Block Group 4",,,,200313,399,206,173,20,0,0,0
"060750113001","Block Group 1, Census Tract 113, San Francisco County, California","ca","150","00",,,,"06","075",,,"011300","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750113001","Block Group 1",,,,65938,524,244,255,25,0,0,0
"060750113002","Block Group 2, Census Tract 113, San Francisco County, California","ca","150","00",,,,"06","075",,,"011300","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750113002","Block Group 2",,,,30321,809,610,167,24,8,0,0
"060750117001","Block Group 1, Census Tract 117, San Francisco County, California","ca","150","00",,,,"06","075",,,"011700","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750117001","Block Group 1",,,,,302,227,75,0,0,0,0
"060750117002","Block Group 2, Census Tract 117, San Francisco County, California","ca","150","00",,,,"06","075",,,"011700","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750117002","Block Group 2",,,,49722,220,190,14,16,0,0,0
"060750117003","Block Group 3, Census Tract 117, San Francisco County, California","ca","150","00",,,,"06","075",,,"011700","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750117003","Block Group 3",,,,,128,95,33,0,0,0,0
"060750117004","Block Group 4, Census Tract 117, San Francisco County, California","ca","150","00",,,,"06","075",,,"011700","4",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750117004","Block Group 4",,,,98711,461,318,126,0,0,17,0
"060750118001","Block Group 1, Census Tract 118, San Francisco County, California","ca","150","00",,,,"06","075",,,"011800","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750118001","Block Group 1",,,,43833,716,533,151,23,9,0,0
"060750119011","Block Group 1, Census Tract 119.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"011901","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750119011","Block Group 1",,,,101027,675,489,172,11,3,0,0
"060750119012","Block Group 2, Census Tract 119.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"011901","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750119012","Block Group 2",,,,211679,207,64,143,0,0,0,0
"060750119013","Block Group 3, Census Tract 119.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"011901","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750119013","Block Group 3",,,,91992,335,243,83,0,9,0,0
"060750119021","Block Group 1, Census Tract 119.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"011902","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750119021","Block Group 1",,,,113942,256,98,95,63,0,0,0
"060750119022","Block Group 2, Census Tract 119.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"011902","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750119022","Block Group 2",,,,85625,884,604,208,60,12,0,0
"060750119023","Block Group 3, Census Tract 119.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"011902","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750119023","Block Group 3",,,,64833,538,450,81,7,0,0,0
"060750120011","Block Group 1, Census Tract 120.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"012001","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750120011","Block Group 1",,,,92750,521,246,214,12,49,0,0
"060750120012","Block Group 2, Census Tract 120.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"012001","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750120012","Block Group 2",,,,91007,483,356,46,0,81,0,0
"060750120021","Block Group 1, Census Tract 120.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"012002","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750120021","Block Group 1",,,,55185,916,607,309,0,0,0,0
"060750120022","Block Group 2, Census Tract 120.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"012002","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750120022","Block Group 2",,,,115313,443,267,156,20,0,0,0
"060750121001","Block Group 1, Census Tract 121, San Francisco County, California","ca","150","00",,,,"06","075",,,"012100","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750121001","Block Group 1",,,,,486,382,104,0,0,0,0
"060750121002","Block Group 2, Census Tract 121, San Francisco County, California","ca","150","00",,,,"06","075",,,"012100","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750121002","Block Group 2",,,,205096,750,542,208,0,0,0,0
"060750121003","Block Group 3, Census Tract 121, San Francisco County, California","ca","150","00",,,,"06","075",,,"012100","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750121003","Block Group 3",,,,83333,844,611,233,0,0,0,0
"060750122021","Block Group 1, Census Tract 122.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"012202","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750122021","Block Group 1",,,,55417,835,643,172,20,0,0,0
"060750122022","Block Group 2, Census Tract 122.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"012202","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750122022","Block Group 2",,,,51083,653,411,242,0,0,0,0
"060750122031","Block Group 1, Census Tract 122.03, San Francisco County, California","ca","150","00",,,,"06","075",,,"012203","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750122031","Block Group 1",,,,14364,738,655,42,41,0,0,0
"060750122032","Block Group 2, Census Tract 122.03, San Francisco County, California","ca","150","00",,,,"06","075",,,"012203","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750122032","Block Group 2",,,,48922,343,221,122,0,0,0,0
"060750122041","Block Group 1, Census Tract 122.04, San Francisco County, California","ca","150","00",,,,"06","075",,,"012204","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750122041","Block Group 1",,,,,491,419,62,0,0,0,10
"060750122042","Block Group 2, Census Tract 122.04, San Francisco County, California","ca","150","00",,,,"06","075",,,"012204","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750122042","Block Group 2",,,,67604,517,292,225,0,0,0,0
"060750122043","Block Group 3, Census Tract 122.04, San Francisco County, California","ca","150","00",,,,"06","075",,,"012204","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750122043","Block Group 3",,,,99769,558,521,16,21,0,0,0
"060750123011","Block Group 1, Census Tract 123.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"012301","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750123011","Block Group 1",,,,34706,626,559,56,11,0,0,0
"060750123012","Block Group 2, Census Tract 123.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"012301","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750123012","Block Group 2",,,,23912,461,400,61,0,0,0,0
"060750123013","Block Group 3, Census Tract 123.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"012301","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750123013","Block Group 3",,,,14055,224,202,22,0,0,0,0
"060750123021","Block Group 1, Census Tract 123.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"012302","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750123021","Block Group 1",,,,104531,349,329,13,7,0,0,0
"060750123022","Block Group 2, Census Tract 123.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"012302","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750123022","Block Group 2",,,,84028,527,432,65,30,0,0,0
"060750123023","Block Group 3, Census Tract 123.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"012302","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750123023","Block Group 3",,,,47439,442,373,44,25,0,0,0
"060750123024","Block Group 4, Census Tract 123.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"012302","4",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750123024","Block Group 4",,,,32292,568,472,66,0,0,0,30
"060750124031","Block Group 1, Census Tract 124.03, San Francisco County, California","ca","150","00",,,,"06","075",,,"012403","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750124031","Block Group 1",,,,,662,495,119,48,0,0,0
"060750124032","Block Group 2, Census Tract 124.03, San Francisco County, California","ca","150","00",,,,"06","075",,,"012403","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750124032","Block Group 2",,,,70127,519,338,166,15,0,0,0
"060750124041","Block Group 1, Census Tract 124.04, San Francisco County, California","ca","150","00",,,,"06","075",,,"012404","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750124041","Block Group 1",,,,,775,585,149,14,0,0,27
"060750124042","Block Group 2, Census Tract 124.04, San Francisco County, California","ca","150","00",,,,"06","075",,,"012404","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750124042","Block Group 2",,,,,371,339,14,18,0,0,0
"060750124043","Block Group 3, Census Tract 124.04, San Francisco County, California","ca","150","00",,,,"06","075",,,"012404","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750124043","Block Group 3",,,,52820,353,258,73,0,22,0,0
"060750124051","Block Group 1, Census Tract 124.05, San Francisco County, California","ca","150","00",,,,"06","075",,,"012405","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750124051","Block Group 1",,,,46969,625,544,68,13,0,0,0
"060750124052","Block Group 2, Census Tract 124.05, San Francisco County, California","ca","150","00",,,,"06","075",,,"012405","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750124052","Block Group 2",,,,178147,1383,938,350,82,13,0,0
"060750124053","Block Group 3, Census Tract 124.05, San Francisco County, California","ca","150","00",,,,"06","075",,,"012405","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750124053","Block Group 3",,,,111392,505,232,252,0,21,0,0
"060750124061","Block Group 1, Census Tract 124.06, San Francisco County, California","ca","150","00",,,,"06","075",,,"012406","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750124061","Block Group 1",,,,,313,263,50,0,0,0,0
"060750124062","Block Group 2, Census Tract 124.06, San Francisco County, California","ca","150","00",,,,"06","075",,,"012406","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750124062","Block Group 2",,,,25912,634,456,164,14,0,0,0
"060750125021","Block Group 1, Census Tract 125.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"012502","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750125021","Block Group 1",,,,14600,533,533,0,0,0,0,0
"060750125022","Block Group 2, Census Tract 125.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"012502","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750125022","Block Group 2",,,,,644,459,96,89,0,0,0
"060750125023","Block Group 3, Census Tract 125.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"012502","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750125023","Block Group 3",,,,18222,550,483,21,0,46,0,0
"060750125024","Block Group 4, Census Tract 125.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"012502","4",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750125024","Block Group 4",,,,,543,423,120,0,0,0,0
"060750125031","Block Group 1, Census Tract 125.03, San Francisco County, California","ca","150","00",,,,"06","075",,,"012503","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750125031","Block Group 1",,,,,699,600,99,0,0,0,0
"060750125032","Block Group 2, Census Tract 125.03, San Francisco County, California","ca","150","00",,,,"06","075",,,"012503","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750125032","Block Group 2",,,,,535,344,100,0,91,0,0
"060750125033","Block Group 3, Census Tract 125.03, San Francisco County, California","ca","150","00",,,,"06","075",,,"012503","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750125033","Block Group 3",,,,71703,971,714,257,0,0,0,0
"060750125041","Block Group 1, Census Tract 125.04, San Francisco County, California","ca","150","00",,,,"06","075",,,"012504","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750125041","Block Group 1",,,,22639,333,252,4,51,26,0,0
"060750126011","Block Group 1, Census Tract 126.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"012601","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750126011","Block Group 1",,,,170282,681,241,333,88,19,0,0
"060750126012","Block Group 2, Census Tract 126.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"012601","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750126012","Block Group 2",,,,178462,610,176,329,105,0,0,0
"060750126021","Block Group 1, Census Tract 126.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"012602","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750126021","Block Group 1",,,,250001,724,175,366,127,56,0,0
"060750126022","Block Group 2, Census Tract 126.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"012602","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750126022","Block Group 2",,,,196838,701,167,370,88,65,0,11
"060750127001","Block Group 1, Census Tract 127, San Francisco County, California","ca","150","00",,,,"06","075",,,"012700","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750127001","Block Group 1",,,,250001,956,0,732,190,10,0,24
"060750127002","Block Group 2, Census Tract 127, San Francisco County, California","ca","150","00",,,,"06","075",,,"012700","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750127002","Block Group 2",,,,250001,755,110,473,172,0,0,0
"060750127003","Block Group 3, Census Tract 127, San Francisco County, California","ca","150","00",,,,"06","075",,,"012700","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750127003","Block Group 3",,,,154080,363,160,103,100,0,0,0
"060750128011","Block Group 1, Census Tract 128.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"012801","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750128011","Block Group 1",,,,250001,301,0,193,84,14,10,0
"060750128012","Block Group 2, Census Tract 128.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"012801","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750128012","Block Group 2",,,,250001,463,113,237,53,18,42,0
"060750128013","Block Group 3, Census Tract 128.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"012801","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750128013","Block Group 3",,,,213704,446,220,152,61,13,0,0
"060750128021","Block Group 1, Census Tract 128.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"012802","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750128021","Block Group 1",,,,176620,391,51,220,72,10,38,0
"060750128022","Block Group 2, Census Tract 128.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"012802","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750128022","Block Group 2",,,,250001,544,140,317,87,0,0,0
"060750129011","Block Group 1, Census Tract 129.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"012901","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750129011","Block Group 1",,,,237969,670,186,448,30,6,0,0
"060750129012","Block Group 2, Census Tract 129.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"012901","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750129012","Block Group 2",,,,231209,784,140,514,122,0,0,8
