OBJECTID,GF_SEQ_ID,BATCH_ID,ACTION,LAMP_1_ACTION,LAMP_2_ACTION,LAMP_3_ACTION,ASSETNUM,POLE_TYPE,POLE_NUMBER,POLE_OWNER,ARM_LENGTH,MATERIAL,MATERIAL_REF_ID,POSITION_X,POSITION_Y,L1_WATT,L1_TYPE,L1_LUMINAIRE,L1_SIDE,L1_RTI_ID,L2_WATT,L2_TYPE,L2_LUMINAIRE,L2_SIDE,L2_RTI_ID,L3_WATT,L3_TYPE,L3_LUMINAIRE,L3_SIDE,L3_RTI_ID,STREET_NAME,STREET_TYPE,STREET_ADDRESS,STREET_BLOCK,ASSESSOR_PARCEL_NUMBER,PROJECT,NOTES,STATUS,DISTRICT,NEIGHBORHOOD,EQUIPMENT_ACCEPT_DT,ASSET_DATA_INTEGRATION_DT,EQUIPMENT_CHANGE_DT,EQUIPMENT_REMOVE_DT,CALC_EQUIPMENT_ACCEPT_DT,CALC_EQUIPMENT_CHANGE_DT,CALC_EQUIPMENT_REMOVE_DT,CALC_EQUIPMENT_ACCEPT_IP_ID,CALC_EQUIPMENT_CHANGE_IP_ID,CALC_EQUIPMENT_REMOVE_IP_ID,CALC_DATA_INTEGRATION_DT,GLOBALID,CreationDate,Creator,EditDate,Editor,geometryType,x,y,crs,Longitude,Latitude
167544,7215,1279,none,none,none,none,F09P0159,SL-StdSteel,121,,,Steel,,6002795.4498,2112521.3607,54,LED,RoadFocus,R,5711,,,,,,,,,,,STEINER,ST,,1200.0,700.0,Led SLight Conversion by Grid..,,ACTIVE,5.0,Neighborhood),,,1516276860000.0,,,,,,,,,bc70c230-527a-4c2c-8786-747c02461b43,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6002795.45,2112521.360625,102643,53.92402900178121,18.6393540068173
167545,7073,1279,none,none,none,none,F09P0017,TP-StdSteel,112,,,Steel,,6005038.122,2113031.9421,54,LED,RoadFocus,R,5711,,,,,,,,,,,EDDY,ST,1124,1100.0,700.0,Led SLight Conversion by Grid..,,ACTIVE,6.0,Neighborhood),,,1517313660000.0,,,,,,,,,94750d98-337b-413e-9e06-461ae08ae979,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6005038.121875,2113031.941875,102643,53.94417526600698,18.64370000781437
167546,7074,1279,none,none,none,none,F09P0018,TP-StdSteel,113,,,Steel,,6004841.599,2112959.5887,54,LED,RoadFocus,R,5711,,,,,,,,,,,EDDY,ST,1001,1100.0,700.0,Led SLight Conversion by Grid..,,ACTIVE,6.0,Neighborhood),,,1517313660000.0,,,,,,,,,ee4c00bf-4db4-4778-b48e-ab9be9eef2de,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6004841.59875,2112959.58875,102643,53.942409868738274,18.643084154215483
167547,7214,1279,none,none,none,none,F09P0158,SL-StdSteel,113,,,Steel,,6002823.4757,2112318.8714,54,LED,RoadFocus,R,5711,,,,,,,,,,,STEINER,ST,,1100.0,700.0,Led SLight Conversion by Grid..,,ACTIVE,5.0,Neighborhood),,,1516276860000.0,,,,,,,,,ad3bd82d-701f-418b-800f-33750169ef84,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6002823.475625,2112318.87125,102643,53.92428076025405,18.63763041287613
167548,7216,1279,none,none,none,none,F09P0160,SL-StdSteel,122,,,Steel,,6002858.396,2112392.9487,54,LED,RoadFocus,R,5711,,,,,,,,,,,STEINER,ST,,1200.0,700.0,Led SLight Conversion by Grid..,,ACTIVE,5.0,Neighborhood),,,1516276860000.0,,,,,,,,,3f966b52-9430-4788-97cf-1127cbd23897,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6002858.39625,2112392.94875,102643,53.92459445756574,18.63826096418753
167549,7217,1279,none,none,none,none,F09P0161,TP-StdSteel,123,,,Steel,,6002776.375,2112659.1529,54,LED,RoadFocus,R,5711,,,,,,,,,,,STEINER,ST,,1200.0,700.0,Led SLight Conversion by Grid..,,ACTIVE,5.0,Neighborhood),,,1516276860000.0,,,,,,,,,a19b8de1-d1ab-4f4a-99a5-f2f92c1a5c7b,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6002776.375,2112659.153125,102643,53.92385764814075,18.640526889558924
167550,7218,1279,none,none,none,none,F09P0162,SL-StdSteel,131,,,Steel,,6002747.5289,2112864.258,54,LED,RoadFocus,R,5711,,,,,,,,,,,STEINER,ST,,1300.0,700.0,LED SLight Conversion from Outage List..,,ACTIVE,5.0,Neighborhood),,,1508328060000.0,,,,,,,,,37fb7650-e0ba-4525-bf8e-b856c55055be,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6002747.52875,2112864.258125,102643,53.92359851786812,18.642272717871897
167551,7219,1279,none,none,none,none,F09P0163,TP-StdSteel,132,,,Steel,,6002810.8529,2112733.6249,54,LED,RoadFocus,R,5711,,,,,,,,,,,STEINER,ST,,1300.0,700.0,Led SLight Conversion by Grid..,,ACTIVE,5.0,Neighborhood),,,1516276860000.0,,,,,,,,,24b77b46-cc51-46dc-938c-40afee3b9fb5,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6002810.853125,2112733.625,102643,53.92416737040732,18.64116078699429
167552,7220,1279,none,none,none,none,F09P0164,SL-StdSteel,133,,,Steel,,6002728.7907,2112999.6632,54,LED,RoadFocus,R,5711,,,,,,,,,,,STEINER,ST,,1300.0,700.0,LED SLight Conversion from Outage List..,,ACTIVE,5.0,Neighborhood),,,1508328060000.0,,,,,,,,,831233c3-2cfb-45f9-b3de-bab4492b8f37,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6002728.790625,2112999.663125,102643,53.92343019042728,18.643425258598064
167553,7221,1279,none,none,none,none,F09P0165,SL-RndConc,141,,,Concrete,,6002679.9268,2113343.0619,54,LED,RoadFocus,R,5711,,,,,,,,,,,STEINER,ST,1901,1400.0,700.0,Led SLight Conversion by Grid..,,ACTIVE,5.0,Neighborhood),,,1516276860000.0,,,,,,,,,7259cec8-f3a4-460f-9d14-e63329f9d5b6,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6002679.926875,2113343.061875,102643,53.92299123989264,18.646348166139106
167554,7222,1279,none,none,none,none,F09P0166,SL-RndConc,142,,,Concrete,,6002763.6971,2113074.9476,54,LED,RoadFocus,R,5711,,,,,,,,,,,STEINER,ST,,1400.0,700.0,LED SLight Conversion from Outage List..,,ACTIVE,5.0,Neighborhood),,,1508328060000.0,,,,,,,,,039dcc98-df4d-4bab-baec-06fc093dfe0e,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6002763.696875,2113074.9475,102643,53.92374375860615,18.64406606100642
167555,7223,1279,none,none,none,none,F09P0167,SL-RndConc,144,,,Concrete,,6002744.2888,2113210.0804,72,LED,RoadFocus,R,5523,,,,,,,,,,,STEINER,ST,1428/1440,1400.0,700.0,LED SLight Conversion from Outage List..,,ACTIVE,5.0,Neighborhood),,,1511784060000.0,,,,,,,,,2987a174-0d8f-4e56-83c8-be02764cc891,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6002744.28875,2113210.080625,102643,53.923569412452906,18.645216275447464
167556,6571,1279,none,none,none,none,F06P0093,SL-RndConc,16,,,Concrete,,5996274.4845,2112955.88,54,LED,RoadFocus,R,5711,,,,,,,,,,,JORDAN,AVE,,100.0,1000.0,Led SLight Conversion by Grid..,,ACTIVE,2.0,Neighborhood),,,1513598460000.0,,,,,,,,,05caa820-87b3-4248-96f5-410614bb5170,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5996274.484375,2112955.88,102643,53.86545017089965,18.64305258610576
167557,7121,1279,none,none,none,none,F09P0065,SL-StdSteel,142,,,Steel,,6003236.0333,2113168.8012,72,LED,RoadFocus,R,5523,,,,,,,,,,,FILLMORE,ST,,1400.0,700.0,Led SLight Conversion by Grid..,,ACTIVE,5.0,Neighborhood),,,1516881660000.0,,,,,,,,,9bfeec8c-52aa-4062-998c-e6ee1bdb16b9,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6003236.033125,2113168.80125,102643,53.92798682733233,18.644864918061472
167558,7122,1279,none,none,none,none,F09P0066,TP-StdSteel,143,,,Steel,,6003158.3096,2113402.1566,72,LED,RoadFocus,R,5523,,,,,,,,,,,FILLMORE,ST,,1400.0,700.0,Led SLight Conversion by Grid..,,ACTIVE,5.0,Neighborhood),,,1516881660000.0,,,,,,,,,3ba729a4-a7bd-4fd3-a669-596fb43b0937,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6003158.309375,2113402.156875,102643,53.92728862300669,18.646851160045436
167559,6570,1279,none,none,none,none,F06P0092,SL-RndConc,15,,,Concrete,,5996212.921,2113123.2313,54,LED,RoadFocus,R,5711,,,,,,,,,,,JORDAN,AVE,179,100.0,1000.0,Led SLight Conversion by Grid..,,ACTIVE,2.0,Neighborhood),,,1513598460000.0,,,,,,,,,586dac08-b1df-44ae-aea4-a63d9d2c8f00,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5996212.92125,2113123.23125,102643,53.86489713993839,18.644477039346484
167560,4361,1279,none,none,none,none,E07P0207,SL-RndSteel,12,,,Steel,,5997077.6142,2115883.0661,100,HP,Granville Post Top,R,5049,,,,,,,,,,,SPRUCE,ST,100,100.0,900.0,UGD-310 Presidio Heights/Ph-3,,ACTIVE,2.0,Neighborhood),1110369660000.0,,,,,,,,,,,5276cb3a-c322-496a-a8ea-09aac1582a87,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5997077.614375,2115883.06625,102643,53.872664810441,18.667966361444098
167561,13229,1279,none,none,none,none,I08P0038,TP-StdSteel,27,,,Steel,,6002298.9607,2106520.8991,72,LED,RoadFocus,R,5523,,,,,,,,,,,CASTRO,ST,289_299,200.0,3500.0,LED SLight Conversion Project-Castro St,,ACTIVE,8.0,Neighborhood),,,1478347260000.0,,,,,,,,,28a5f182-2340-4b1b-ada7-3f028a4bf2e2,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6002298.960625,2106520.899375,102643,53.91956896184155,18.58827053708956
167562,15729,1279,none,none,none,none,K03P0003,SL-OctaConc,192,,,Concrete,,5984774.3747,2102225.2985,72,LED,RoadFocus,R,5523,,,,,,,,,,,37TH,AVE,,1900.0,2000.0,SF311: Sunset Elementary School,S/O 200710..,ACTIVE,4.0,Neighborhood),,1359979260000.0,1481025660000.0,,,,,,,,,d3a815e7-dcec-41cf-ae63-7b5e95ccdfb9,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5984774.375,2102225.29875,102643,53.76214293069356,18.551691571906137
167563,15730,1279,none,none,none,none,K03P0004,SL-OctaConc,301,,,Concrete,,5984582.5696,2102225.6743,72,LED,RoadFocus,R,5523,,,,,,,,,,,ORTEGA,ST,,3000.0,2000.0,SF311: Sunset Elementary School,,ACTIVE,4.0,Neighborhood),,,1502193660000.0,,,,,,,,,40c6c467-f0be-4c95-a195-aa89f7f4b61f,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5984582.569375,2102225.674375,102643,53.76041991144839,18.55169477086431
167564,13232,1279,none,none,none,none,I08P0041,TP-StdSteel,33,,,Steel,,6002314.6959,2106230.1132,72,LED,RoadFocus,R,5523,,,,,,,,,,,CASTRO,ST,321/317,300.0,3500.0,LED SLight Conversion Project-Castro St,,ACTIVE,8.0,Neighborhood),,,1478347260000.0,,,,,,,,,d40685f6-2fda-4638-8314-3dec3264f3c2,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6002314.695625,2106230.113125,102643,53.9197103117515,18.58579460943202
167565,13230,1279,none,none,none,none,I08P0039,TP-StdSteel,31,,,Steel,,6002308.9324,2106335.2091,72,LED,RoadFocus,R,5523,,,,,,,,,,,CASTRO,ST,309/311,300.0,3500.0,LED SLight Conversion Project-Castro St,,ACTIVE,8.0,Neighborhood),,,1478347260000.0,,,,,,,,,b1b2a99a-0a1c-4d7b-b2f6-05e7e82a34fd,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6002308.9325,2106335.209375,102643,53.91965854071879,18.586689465772103
167566,13231,1279,none,none,none,none,I08P0040,TP-StdSteel,32,,,Steel,,6002244.6694,2106430.865,72,LED,RoadFocus,R,5523,,,,,,,,,,,CASTRO,ST,300,300.0,2600.0,LED SLight Conversion Project-Castro St,,ACTIVE,8.0,Neighborhood),,,1478347260000.0,,,,,,,,,26095b48-4dfa-4315-a834-8e4d24a07128,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6002244.669375,2106430.865,102643,53.919081255244855,18.587503934538823
167567,13233,1279,none,none,none,none,I08P0042,TP-StdSteel,34,,,Steel,,6002262.0295,2106110.0286,72,LED,RoadFocus,R,5523,,,,,,,,,,,CASTRO,ST,360,300.0,2600.0,LED SLight Conversion Project-Castro St,,ACTIVE,8.0,Neighborhood),,,1478347260000.0,,,,,,,,,12ed8126-d958-4143-8bdc-7ff282565f30,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6002262.029375,2106110.02875,102643,53.91923720277818,18.58477212890673
167568,13234,1279,none,none,none,none,I08P0043,TP-StdSteel,35,,,Steel,,6002324.5855,2106049.7778,72,LED,RoadFocus,R,5523,,,,,,,,,,,CASTRO,ST,,300.0,3500.0,LED SLight Conversion Project-Castro St,,ACTIVE,8.0,Neighborhood),,,1478347260000.0,,,,,,,,,931ea4b8-166d-4167-8111-052887f64791,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6002324.585625,2106049.7775,102643,53.91979915513311,18.584259106231464
167569,13235,1279,none,none,none,none,I08P0044,SL-RndConc,02,,,Concrete,,5999989.4373,2106386.566,100,HP,Lumec Post Top,R,5049,,,,,,,,,,,CLIFFORD,TER,22,0.0,2600.0,,,ACTIVE,8.0,Neighborhood),,,,,,,,,,,,19d12c85-670f-4a59-a117-a6545609acef,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5999989.4375,2106386.56625,102643,53.8988221626194,18.587126749172263
167570,13236,1279,none,none,none,none,I08P0045,SL-RndConc,04,,,Concrete,,5999917.5634,2106455.9346,100,HP,Lumec Post Top,R,5049,,,,,,,,,,,CLIFFORD,TER,40/32,0.0,2600.0,,,ACTIVE,8.0,Neighborhood),,,,,,,,,,,,4b1d317c-6201-4f6b-b1ac-d47986e7fcf4,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5999917.563125,2106455.934375,102643,53.89817650412341,18.587717389433344
167571,13237,1279,none,none,none,none,I08P0046,SL-RndConc,06,,,Concrete,,5999809.7067,2106473.2313,100,HP,Lumec Post Top,R,5049,,,,,,,,,,,CLIFFORD,TER,66/60,0.0,2600.0,,,ACTIVE,8.0,Neighborhood),,,,,,,,,,,,4305d65b-9710-457c-b5da-ca97cadd442c,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5999809.706875,2106473.23125,102643,53.89720761494478,18.58786466469329
167572,13238,1279,none,none,none,none,I08P0047,SL-RndConc,12,,,Concrete,,5999386.0188,2107519.4887,100,HP,Lumec Post Top,R,5049,,,,,,,,,,,DELMAR,ST,124/122,100.0,1200.0,,,ACTIVE,8.0,Neighborhood),,,,,,,,,,,,7ed6b877-23e1-4ce6-9193-6c6072af6017,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5999386.01875,2107519.48875,102643,53.89340155976091,18.596772848953474
167573,12647,1279,none,none,none,none,I02P0019,SL-OctaConc,452,,,Concrete,,5981540.4443,2106920.5062,72,LED,RoadFocus,N,5523,72.0,LED,RoadFocus,S,5523.0,,,,,,LINCOLN,WAY,,4500.0,1700.0,LED SLight Conversion Project..,,ACTIVE,1.0,Neighborhood),,1317038460000.0,1496836860000.0,,,,,,,,,ce5c159b-45bd-4753-9cb9-9eb177b6216d,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5981540.444375,2106920.50625,102643,53.73309203761136,18.591672969785677
167574,12648,1279,none,none,none,none,I02P0020,SL-OctaConc,461,,,Concrete,,5981441.0458,2106916.8264,72,LED,RoadFocus,N,5523,72.0,LED,RoadFocus,S,5523.0,,,,,,LINCOLN,WAY,4601,4600.0,1700.0,LED SLight Conversion Project..,,ACTIVE,1.0,Neighborhood),,1317038460000.0,1496836860000.0,,,,,,,,,7027cc33-f758-46e7-a89d-e6f8fff25a6b,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5981441.045625,2106916.82625,102643,53.7321991234479,18.591641636920272
167575,13177,1279,none,none,none,none,I07P0111,SL-StdSteel,151,,,Steel,,5996842.3409,2106051.8443,54,LED,RoadFocus,R,5711,,,,,,,,,,,WILLARD,ST,,1500.0,2600.0,LED SLight Conversion from Outage List..,updated today..,ACTIVE,7.0,Neighborhood),,,1522238460000.0,,,,,,,,,f0ed28f4-e612-4ee9-802a-f466c5dc6e73,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5996842.340625,2106051.844375,102643,53.87055131038523,18.584276705124157
167576,13174,1279,none,none,none,none,I07P0108,SL-StdSteel,142,,,Steel,,5996850.7471,2106473.419,54,LED,RoadFocus,R,5711,,,,,,,,,,,WILLARD,ST,1426,1400.0,2600.0,LED SLight Conversion from Outage List..,updated today..,ACTIVE,5.0,Neighborhood),,,1522238460000.0,,,,,,,,,f8224fff-c0fd-493c-a53e-5d70dc5ceaeb,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5996850.746875,2106473.41875,102643,53.8706268250138,18.58786626117238
167577,13175,1279,none,none,none,none,I07P0109,SL-StdSteel,143,,,Steel,,5996815.7424,2106343.778,54,LED,RoadFocus,R,5711,,,,,,,,,,,WILLARD,ST,1451/1447_1449,1400.0,2600.0,LED SLight Conversion from Outage List..,updated today..,ACTIVE,5.0,Neighborhood),,,1522238460000.0,,,,,,,,,09863ef8-8110-4c37-8720-1df2f699cbc1,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5996815.7425,2106343.778125,102643,53.870312375363056,18.58676242535427
167578,13176,1279,none,none,none,none,I07P0110,SL-StdSteel,144,,,Steel,,5996876.2807,2106167.5404,54,LED,RoadFocus,R,5711,,,,,,,,,,,WILLARD,ST,1476/1470,1400.0,2600.0,LED SLight Conversion from Outage List..,updated today..,ACTIVE,5.0,Neighborhood),,,1522238460000.0,,,,,,,,,1d29b820-f4f4-44f1-80c0-ae09824195ed,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5996876.280625,2106167.540625,102643,53.870856198592655,18.585261825123204
167579,13178,1279,none,none,none,none,I07P0112,SL-StdSteel,152,,,Steel,,5996917.4265,2105937.64,54,LED,RoadFocus,R,5711,,,,,,,,,,,WILLARD,ST,1524,1500.0,2600.0,LED SLight Conversion from Outage List..,updated today..,ACTIVE,5.0,Neighborhood),,,1503489660000.0,,,,,,,,,7dde61f1-d6c2-403c-ad2c-48127184f985,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5996917.42625,2105937.64,102643,53.87122581603077,18.583304282422496
167580,13179,1279,none,none,none,none,I07P0113,SL-StdSteel,01,,,Steel,,5997021.5607,2106500.8822,54,LED,RoadFocus,R,5711,,,,,,,,,,,WOODLAND,AVE,17/15,0.0,2600.0,LED SLight Conversion Project..,from Outage List..,ACTIVE,5.0,Neighborhood),,,1497960060000.0,,,,,,,,,fdc149e1-2aa6-4d39-8430-161ee7ed57e9,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5997021.560625,2106500.8825,102643,53.87216127103743,18.588100102624
167581,13180,1279,none,none,none,none,I07P0114,SL-StdSteel,02,,,Steel,,5997046.6483,2106655.8969,54,LED,RoadFocus,R,5711,,,,,,,,,,,WOODLAND,AVE,,0.0,2600.0,LED SLight Conversion from Outage List..,updated today..,ACTIVE,7.0,Neighborhood),,,1522238460000.0,,,,,,,,,3bb50f58-1547-4b48-b1e2-d5601448e981,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5997046.648125,2106655.896875,102643,53.87238663588433,18.589419974133897
167582,13181,1279,none,none,none,none,I07P0115,SL-StdSteel,03,,,Steel,,5997061.8751,2106203.4887,54,LED,RoadFocus,R,5711,,,,,,,,,,,WOODLAND,AVE,63/59,0.0,2600.0,LED SLight Conversion from Outage List..,updated today..,ACTIVE,5.0,Neighborhood),,,1522238460000.0,,,,,,,,,3848eba4-709a-4f23-a322-72b1716e2950,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5997061.875,2106203.48875,102643,53.872523421229744,18.58556791181739
167583,13182,1279,none,none,none,none,I07P0116,SL-StdSteel,04,,,Steel,,5997086.9432,2106358.5956,54,LED,RoadFocus,R,5711,,,,,,,,,,,WOODLAND,AVE,38/36,0.0,2600.0,LED SLight Conversion from Outage List..,updated today..,ACTIVE,7.0,Neighborhood),,,1522238460000.0,,,,,,,,,b0474569-f20a-4934-b502-ffa1bf076945,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5997086.943125,2106358.595625,102643,53.87274861202806,18.58688859054487
167584,12659,1279,none,none,none,none,I03P0011,SL-RndConc,123,,,Concrete,,5986745.8885,2106631.3585,54,LED,RoadFocus,R,5711,,,,,,,,,,,30TH,AVE,1271/1267,1200.0,1700.0,LED SLight Conversion by Grid..,,ACTIVE,4.0,Neighborhood),,,1507723260000.0,,,,,,,,,1b7a2b47-9003-40d7-b56a-d51b139547c6,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5986745.88875,2106631.35875,102643,53.77985334003833,18.58921104469433
167585,12660,1279,none,none,none,none,I03P0012,SL-RndConc,124,,,Concrete,,5986790.5395,2106881.8936,54,LED,RoadFocus,R,5711,,,,,,,,,,,30TH,AVE,1226/1224,1200.0,1700.0,LED SLight Conversion by Grid..,,ACTIVE,4.0,Neighborhood),,,1507723260000.0,,,,,,,,,889257ea-911c-4f45-802a-533210772c47,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5986790.539375,2106881.89375,102643,53.78025444342716,18.59134420855697
167586,13198,1279,none,none,none,none,I08P0007,SL-RndConc,107,,,Concrete,,6001600.1327,2107589.9346,54,LED,RoadFocus,R,5711,,,,,,,,,,,14TH,ST,1087/1081_1085,1000.0,2600.0,LED SLight Conversion Project-Corona Heights (14th St),,ACTIVE,8.0,Neighborhood),,,1479211260000.0,,,,,,,,,986d61d2-b87d-434f-82e2-37cb19c60dd8,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6001600.1325,2107589.934375,102643,53.91329128198496,18.59737262968728
167587,13195,1279,none,none,none,none,I08P0004,SL-RndConc,103,,,Concrete,,6001940.5666,2107608.4756,54,LED,RoadFocus,R,5711,,,,,,,,,,,14TH,ST,,1000.0,2600.0,LED SLight Conversion Project-Corona Heights (14th St),,ACTIVE,8.0,Neighborhood),,,1479211260000.0,,,,,,,,,ceff8ef7-07e9-4b2f-9ae0-7241b5be116b,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6001940.566875,2107608.475625,102643,53.91634945600797,18.597530491297423
167588,13196,1279,none,none,none,none,I08P0005,SL-RndConc,104,,,Concrete,,6001694.3931,2107640.0515,54,LED,RoadFocus,R,5711,,,,,,,,,,,14TH,ST,1066_1068,1000.0,2600.0,LED SLight Conversion Project-Corona Heights (14th St),,ACTIVE,8.0,Neighborhood),,,1479211260000.0,,,,,,,,,b906d7a8-874a-44f4-9ab7-1a83c21b73f4,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6001694.393125,2107640.05125,102643,53.91413803958624,18.597799328229044
167589,13197,1279,none,none,none,none,I08P0006,SL-RndConc,105,,,Concrete,,6001852.1674,2107603.7592,54,LED,RoadFocus,R,5711,,,,,,,,,,,14TH,ST,1037,1000.0,2600.0,LED SLight Conversion Project-Corona Heights (14th St),,ACTIVE,8.0,Neighborhood),,,1479211260000.0,,,,,,,,,10988600-c846-4ab4-898a-255233eaab24,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6001852.1675,2107603.759375,102643,53.91555535091128,18.597490336800742
167590,13199,1279,none,none,none,none,I08P0008,SL-RndConc,109,,,Concrete,,6001500.0546,2107583.3081,54,LED,RoadFocus,R,5711,,,,,,,,,,,14TH,ST,,1000.0,2600.0,LED SLight Conversion Project-Corona Heights (14th St),,ACTIVE,8.0,Neighborhood),,,1479211260000.0,,,,,,,,,eee578ca-96f9-4298-8379-d4591d4820a7,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6001500.054375,2107583.308125,102643,53.91239226489202,18.597316213256217
167591,13200,1279,none,none,none,none,I08P0009,SL-StdSteel,223,,,Steel,,6002292.5292,2107048.8634,54,LED,RoadFocus,R,5711,,,,,,,,,,,15TH,ST,,2200.0,3500.0,LED SLight Conversion by Grid..,,ACTIVE,8.0,Neighborhood),,,1507204860000.0,,,,,,,,,b77a9257-5a0a-4ac4-8990-a28a3cc35636,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6002292.529375,2107048.863125,102643,53.91951118893984,18.592765843539897
167592,13201,1279,none,none,none,none,I08P0010,SL-RndConc,253,,,Concrete,,6001159.3113,2107350.9355,54,LED,RoadFocus,R,5711,,,,,,,,,,,15TH,ST,2555/2547,2500.0,2600.0,LED SLight Conversion by Grid..,,ACTIVE,8.0,Neighborhood),,,1507204860000.0,,,,,,,,,039a3ae9-e0c2-4ed0-a85b-1a8a8f71c553,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6001159.31125,2107350.935625,102643,53.90933131732056,18.595337763083663
167593,13202,1279,none,none,none,none,I08P0011,SL-StdSteel,363,,,Steel,,6002360.0713,2106449.9316,72,LED,RoadFocus,R,5523,,,,,,,,,,,16TH,ST,,3600.0,3500.0,LED SLight Conversion by Grid..,Upgraded..,ACTIVE,8.0,Neighborhood),,,1532001660000.0,,,,,,,,,d836ba45-9130-483f-884b-97aa59de38ea,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6002360.07125,2106449.931875,102643,53.92011792792614,18.58766628076414
167594,10601,1279,none,none,none,none,G13P0076,SL-(MB)RndSteel,76,,,Steel,,6014827.4495,2111410.8783,100,LED,OmegaLED,R,5082,,,,,,,,,,,03RD,ST,,700.0,,Mission Bay-BLOCK-N1 OFF SITE IMPROVEMENTS/BOS 2009MAR24,,ACTIVE,6.0,Neighborhood),,1317038460000.0,1623844860000.0,,,,,,,,,03e1c568-ba4f-4f86-94b8-f2bf4589cf14,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6014827.449375,2111410.878125,102643,54.03211429115199,18.629901340745903
