OBJECTID,GF_SEQ_ID,BATCH_ID,ACTION,LAMP_1_ACTION,LAMP_2_ACTION,LAMP_3_ACTION,ASSETNUM,POLE_TYPE,POLE_NUMBER,POLE_OWNER,ARM_LENGTH,MATERIAL,MATERIAL_REF_ID,POSITION_X,POSITION_Y,L1_WATT,L1_TYPE,L1_LUMINAIRE,L1_SIDE,L1_RTI_ID,L2_WATT,L2_TYPE,L2_LUMINAIRE,L2_SIDE,L2_RTI_ID,L3_WATT,L3_TYPE,L3_LUMINAIRE,L3_SIDE,L3_RTI_ID,STREET_NAME,STREET_TYPE,STREET_ADDRESS,STREET_BLOCK,ASSESSOR_PARCEL_NUMBER,PROJECT,NOTES,STATUS,DISTRICT,NEIGHBORHOOD,EQUIPMENT_ACCEPT_DT,ASSET_DATA_INTEGRATION_DT,EQUIPMENT_CHANGE_DT,EQUIPMENT_REMOVE_DT,CALC_EQUIPMENT_ACCEPT_DT,CALC_EQUIPMENT_CHANGE_DT,CALC_EQUIPMENT_REMOVE_DT,CALC_EQUIPMENT_ACCEPT_IP_ID,CALC_EQUIPMENT_CHANGE_IP_ID,CALC_EQUIPMENT_REMOVE_IP_ID,CALC_DATA_INTEGRATION_DT,GLOBALID,CreationDate,Creator,EditDate,Editor,geometryType,x,y,crs
151736,25141,1279,none,none,none,none,S11P0063,SL-RndSteel,02,,,Steel,,6010978.236,2087057.273,40,LED,Lumec Post Top,R,5181,,,,,,,,,,,LELAND,AVE,6,0000,,1051J (Leland Ave Street scape Improvements),,ACTIVE,10,Neighborhood),,1370606460000,,,,,,,,,,5ade376d-d416-4af0-8274-5451a660428f,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6010978.23625,2087057.273125,102643
151737,25142,1279,none,none,none,none,S11P0064,SL-RndSteel,03,,,Steel,,6010911.339,2087053.164,40,LED,Lumec Post Top,R,5181,,,,,,,,,,,LELAND,AVE,,0000,,1051J (Leland Ave Street scape Improvements),,ACTIVE,10,Neighborhood),,1370606460000,,,,,,,,,,85c4d4c3-f5a8-48b7-b02c-d4b74a65d018,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6010911.33875,2087053.16375,102643
151738,25143,1279,none,none,none,none,S11P0065,SL-RndSteel,04,,,Steel,,6010941.697,2087084.596,40,LED,Lumec Post Top,R,5181,,,,,,,,,,,LELAND,AVE,6,0000,,1051J (Leland Ave Street scape Improvements),,ACTIVE,10,Neighborhood),,1370606460000,,,,,,,,,,7450aea0-5a95-4fe6-b510-2f7e213c374b,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6010941.696875,2087084.59625,102643
151739,25144,1279,none,none,none,none,S11P0066,SL-RndSteel,05,,,Steel,,6010866.905,2087076.09,40,LED,Lumec Post Top,R,5181,,,,,,,,,,,LELAND,AVE,15/21,0000,,1051J (Leland Ave Street scape Improvements),,ACTIVE,10,Neighborhood),,1370606460000,,,,,,,,,,852325c2-bcc8-42ac-a015-50e1a33d1442,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6010866.905,2087076.09,102643
151740,25145,1279,none,none,none,none,S11P0067,SL-RndSteel,06,,,Steel,,6010901.706,2087105.229,40,LED,Lumec Post Top,R,5181,,,,,,,,,,,LELAND,AVE,16,0000,,1051J (Leland Ave Street scape Improvements),,ACTIVE,10,Neighborhood),,1370606460000,,,,,,,,,,6a8946e8-e054-4a18-ab47-2154c792ac27,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6010901.70625,2087105.22875,102643
151741,22293,1279,none,none,none,none,O14P0030,SL-StdSteel,13,,,Steel,,6018124.7624,2094945.8374,54,LED,RoadFocus,R,5711,,,,,,,,,,,HARBOR,RD,,0100,4700,LED SLight Conversion by Grid..,,ACTIVE,10,Neighborhood),,,1499947260000,,,,,,,,,32e9bed1-3f91-436d-9eed-a5addc9e5687,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6018124.7625,2094945.8375,102643
151742,22294,1279,none,none,none,none,O14P0031,SL-StdSteel,14,,,Steel,,6018416.8961,2094770.1781,54,LED,RoadFocus,R,5711,,,,,,,,,,,HARBOR,RD,,0100,4700,LED SLight Conversion by Grid..,,ACTIVE,10,Neighborhood),,,1499947260000,,,,,,,,,d2f6bd61-fe2b-4817-8a6d-97ad1f2eeac5,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6018416.89625,2094770.178125,102643
151743,22295,1279,none,none,none,none,O14P0032,SL-StdSteel,16,,,Steel,,6018219.2819,2094920.7445,54,LED,RoadFocus,R,5711,,,,,,,,,,,HARBOR,RD,,0100,4700,LED SLight Conversion by Grid..,,ACTIVE,10,Neighborhood),,,1499947260000,,,,,,,,,3d9bc438-d433-4d7d-85e5-be475ccea8dc,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6018219.281875,2094920.744375,102643
151744,22296,1279,none,none,none,none,O14P0033,SL-StdSteel,21,,,Steel,,6018026.8097,2094951.2108,54,LED,RoadFocus,R,5711,,,,,,,,,,,HARBOR,RD,,0200,4700,LED SLight Conversion by Grid..,,ACTIVE,10,Neighborhood),,,1499947260000,,,,,,,,,98568dc2-22ce-47ae-914c-9b5d786550bf,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6018026.81,2094951.210625,102643
151745,22481,1279,none,none,none,none,P05P0069,TP-RndSteel,205,,,Steel,,5993356.293,2092876.7957,175,MH,Lumec TDrop,R,5064,,,,,,,,,,,OCEAN,AVE,2049,2000,6900,MR-1130 ocean Ave,,ACTIVE,7,Neighborhood),,,,,,,,,,,,7ae6e765-ee0b-4766-b135-2ac0b061075a,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5993356.293125,2092876.795625,102643
151746,22482,1279,none,none,none,none,P05P0070,TP-RndSteel,206,,,Steel,,5993295.7308,2092985.8715,175,MH,Lumec TDrop,R,5064,,,,,,,,,,,OCEAN,AVE,,2000,3200,MR-1130 ocean Ave,,ACTIVE,7,Neighborhood),,,,,,,,,,,,3d9190d4-8c5c-447d-a288-16088e3ac491,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5993295.730625,2092985.87125,102643
151747,25035,1279,none,none,none,none,S10P0060,SL-StdSteel,212,,,Steel,,6006086.5889,2086089.1267,105,LED,Roadstar GPLM,R,5524,,,,,,,,,,,GENEVA,AVE,,2100,6400,LED SLight Conversion Project-Geneva Ave,,ACTIVE,10,Neighborhood),,,1438171260000,,,,,,,,,4cbb9419-52fa-4c88-8e10-801252ff6fb4,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6006086.58875,2086089.126875,102643
151748,22259,1279,none,none,none,none,O13P0276,SL-StdSteel,166,,,Steel,,6014727.2742,2095747.8602,72,LED,RoadFocus,R,5523,,,,,,,,,,,OAKDALE,AVE,,1600,,"UGD-354 Oakdale/Palou Ph1
LED SLight Conversion-Bayview District",,ACTIVE,10,Neighborhood),1257249660000,1363089660000,1502971260000,,,,,,,,,e18f3ea6-bde8-4135-a1bc-e2595ff5f747,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6014727.274375,2095747.86,102643
151749,24863,1279,none,none,none,none,S07P0031,TP-StdSteel,566,,,Steel,,5998334.3299,2087184.7072,108,LED,RoadFocus,R,5652,,,,,,,,,,,MISSION,ST,5640/5646,5600,7000,LED SLight Conversion Project-Mission St,,ACTIVE,11,Neighborhood),,,1496232060000,,,,,,,,,287f54d6-4cce-4e6c-90cf-bc7d685ebe6a,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5998334.33,2087184.7075,102643
151750,25034,1279,none,none,none,none,S10P0059,SL-StdSteel,211,,,Steel,,6006119.3578,2086176.0016,105,LED,Roadstar GPLM,R,5524,,,,,,,,,,,GENEVA,AVE,2115,2100,6300,LED SLight Conversion Project-Geneva Ave,,ACTIVE,10,Neighborhood),,,1437652860000,,,,,,,,,d10bf43a-df12-4bd7-bb3e-6f7c80b08133,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6006119.3575,2086176.001875,102643
151751,25036,1279,none,none,none,none,S10P0061,SL-StdSteel,213,,,Steel,,6006208.1005,2086142.1875,105,LED,Roadstar GPLM,R,5524,,,,,,,,,,,GENEVA,AVE,2145,2100,6300,LED SLight Conversion Project-Geneva Ave,,ACTIVE,10,Neighborhood),,,1445860860000,,,,,,,,,215f8219-775e-41ca-b206-ba6b1065f01f,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6006208.100625,2086142.1875,102643
151752,25037,1279,none,none,none,none,S10P0062,SL-StdSteel,221,,,Steel,,6006318.6143,2086103.8259,105,LED,Roadstar GPLM,R,5524,,,,,,,,,,,GENEVA,AVE,2201,2200,6300,LED SLight Conversion Project-Geneva Ave,,ACTIVE,10,Neighborhood),,,1440072060000,,,,,,,,,52e98ece-d7c7-4836-ad4d-22adb4ca1d2e,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6006318.614375,2086103.825625,102643
151753,25038,1279,none,none,none,none,S10P0063,SL-StdSteel,223,,,Steel,,6006428.5298,2086058.9681,105,LED,Roadstar GPLM,R,5524,,,,,,,,,,,GENEVA,AVE,2233,2100,6300,LED SLight Conversion Project-Geneva Ave,,ACTIVE,10,Neighborhood),,,1440072060000,,,,,,,,,c8d315f1-fbf0-4294-ae1b-bf33caa7ecfd,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6006428.53,2086058.968125,102643
151754,25039,1279,none,none,none,none,S10P0064,SL-StdSteel,11,,,Steel,,6007594.6037,2087626.9301,54,LED,RoadFocus,R,5711,,,,,,,,,,,HAHN,ST,157/151,0100,6200,LED SLight Conversion by Grid..,,ACTIVE,10,Neighborhood),,,1509192060000,,,,,,,,,5c390cbf-5160-403a-8e1a-1edb335f7b76,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6007594.60375,2087626.93,102643
151755,25040,1279,none,none,none,none,S10P0065,SL-StdSteel,12,,,Steel,,6007654.1647,2087902.3594,54,LED,RoadFocus,R,5711,,,,,,,,,,,HAHN,ST,,0100,6200,LED SLight Conversion by Grid..,,ACTIVE,10,Neighborhood),,,1509192060000,,,,,,,,,bd93e487-c27e-4849-ad89-a1850ec8ba85,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6007654.165,2087902.359375,102643
151756,25041,1279,none,none,none,none,S10P0066,SL-StdSteel,13,,,Steel,,6007502.9086,2087382.6577,54,LED,RoadFocus,R,5711,,,,,,,,,,,HAHN,ST,,0100,6200,LED SLight Conversion by Grid..,,ACTIVE,10,Neighborhood),,,1509192060000,,,,,,,,,65360997-7268-4f95-8d3a-11d683947ece,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6007502.90875,2087382.6575,102643
151757,25042,1279,none,none,none,none,S10P0067,SL-StdSteel,14,,,Steel,,6007605.3618,2087772.7979,54,LED,RoadFocus,R,5711,,,,,,,,,,,HAHN,ST,,0100,6200,LED SLight Conversion by Grid..,,ACTIVE,10,Neighborhood),,,1509192060000,,,,,,,,,2689341f-38f1-4e41-9218-2a70497d718f,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6007605.361875,2087772.798125,102643
151758,25043,1279,none,none,none,none,S10P0068,SL-StdSteel,16,,,Steel,,6007504.6203,2087528.2789,54,LED,RoadFocus,R,5711,,,,,,,,,,,HAHN,ST,,0100,6300,LED SLight Conversion from Outage List..,,ACTIVE,10,Neighborhood),,,1503403260000,,,,,,,,,2e1c52ee-2cdf-49fb-b12f-88f3c1d4cccd,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6007504.62,2087528.27875,102643
151759,25117,1279,none,none,none,none,S11P0038,SL-StdSteel,24,,,Steel,,6008729.2297,2086721.0477,54,LED,RoadFocus,R,5711,,,,,,,,,,,SCHWERIN,ST,222,0200,6300,LED SLight Conversion by Grid..,Changed today..,ACTIVE,10,Neighborhood),,,1506945660000,,,,,,,,,2f962a53-7e04-4707-aa41-402978714753,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6008729.23,2086721.0475,102643
151760,25118,1279,none,none,none,none,S11P0039,SL-StdSteel,26,,,Steel,,6008686.8667,2086608.7741,54,LED,RoadFocus,R,5711,,,,,,,,,,,SCHWERIN,ST,222,0200,6300,LED SLight Conversion by Grid..,Changed today..,ACTIVE,10,Neighborhood),,,1506945660000,,,,,,,,,644fdcca-ed81-49e6-8292-606a8cbad4c2,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6008686.866875,2086608.774375,102643
151761,25119,1279,none,none,none,none,S11P0040,SL-StdSteel,28,,,Steel,,6008644.6147,2086496.3895,54,LED,RoadFocus,R,5711,,,,,,,,,,,SCHWERIN,ST,222,0200,6300,LED SLight Conversion by Grid..,Changed today..,ACTIVE,10,Neighborhood),,,1506945660000,,,,,,,,,c6255ac0-35d3-475f-ae2e-e436c1a33fd1,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6008644.615,2086496.389375,102643
151762,25120,1279,none,none,none,none,S11P0041,SL-StdSteel,210,,,Steel,,6008601.8079,2086384.3376,54,LED,RoadFocus,R,5711,,,,,,,,,,,SCHWERIN,ST,222,0200,6300,LED SLight Conversion by Grid..,Changed today..,ACTIVE,10,Neighborhood),,,1506945660000,,,,,,,,,d2c7496c-785a-43a4-b80c-e95805a103cf,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6008601.808125,2086384.3375,102643
151763,25121,1279,none,none,none,none,S11P0043,SL-StdSteel,101,,,Steel,,6008763.6731,2086842.7767,72,LED,RoadFocus,R,5523,,,,,,,,,,,SUNNYDALE,AVE,,1000,6300,LED SLight Conversion by Grid..,Changed today..,ACTIVE,10,Neighborhood),,,1506945660000,,,,,,,,,37dd87c3-3227-4a5c-8021-b518845e07ff,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6008763.673125,2086842.776875,102643
151764,25122,1279,none,none,none,none,S11P0044,SL-StdSteel,103,,,Steel,,6008635.494,2086891.1411,72,LED,RoadFocus,R,5523,,,,,,,,,,,SUNNYDALE,AVE,,1000,6300,LED SLight Conversion by Grid..,Changed today..,ACTIVE,10,Neighborhood),,,1506945660000,,,,,,,,,c8535dc4-2d8c-4e4c-bfc2-9439a0bcd4fc,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6008635.49375,2086891.14125,102643
151765,25123,1279,none,none,none,none,S11P0045,SL-StdSteel,111,,,Steel,,6008548.0322,2086924.142,72,LED,RoadFocus,R,5523,,,,,,,,,,,SUNNYDALE,AVE,,1100,6300,LED SLight Conversion by Grid..,Changed today..,ACTIVE,10,Neighborhood),,,1506945660000,,,,,,,,,f539bfca-3ef4-43e3-8509-87a0bc1657bc,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6008548.0325,2086924.141875,102643
151766,25124,1279,none,none,none,none,S11P0046,SL-StdSteel,112,,,Steel,,6008512.611,2086996.5855,72,LED,RoadFocus,R,5523,,,,,,,,,,,SUNNYDALE,AVE,,1100,6300,LED SLight Conversion by Grid..,Changed today..,ACTIVE,10,Neighborhood),,,1506945660000,,,,,,,,,9f6ae52f-d26d-4a50-86e5-a12c94aee5d4,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6008512.61125,2086996.585625,102643
151767,25125,1279,none,none,none,none,S11P0047,SL-StdSteel,113,,,Steel,,6008379.1357,2086987.8699,72,LED,RoadFocus,R,5523,,,,,,,,,,,SUNNYDALE,AVE,,1100,6300,LED SLight Conversion by Grid..,Changed today..,ACTIVE,10,Neighborhood),,,1506945660000,,,,,,,,,c053a228-1a8c-4ed7-86da-e6325ef4b810,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6008379.135625,2086987.87,102643
151768,25126,1279,none,none,none,none,S11P0048,SL-StdSteel,01,,,Steel,,6009154.5005,2086261.2979,54,LED,RoadFocus,R,5711,,,,,,,,,,,TOMASO,CT,,0000,6300,LED SLight Conversion by Grid..,,ACTIVE,10,Neighborhood),,,1503316860000,,,,,,,,,cb987d61-1df0-47c2-87d4-3bfed7a07ca8,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6009154.500625,2086261.298125,102643
151769,24909,1279,none,none,none,none,S09P0006,SL-StdSteel,54,,,Steel,,6005209.4351,2086306.3175,90,LED,Roadstar GPLM,R,5183,,,,,,,,,,,CARTER,ST,,0500,6400,,updated today..,ACTIVE,10,Neighborhood),,,1514894460000,,,,,,,,,d663c8b3-9fa6-4099-91e2-398ca0953bb3,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6005209.435,2086306.3175,102643
151770,24398,1279,none,none,none,none,R08P0086,TP-StdSteel,534,,,Steel,,5999514.0388,2088235.2268,108,LED,RoadFocus,R,5652,,,,,,,,,,,MISSION,ST,5376/5370,5300,7000,LED SLight Conversion Project-Mission St,,ACTIVE,11,Neighborhood),,,1496232060000,,,,,,,,,0e8d335a-00ba-4ec9-adb4-9998a5021b68,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5999514.03875,2088235.226875,102643
151771,24399,1279,none,none,none,none,R08P0087,TP-StdSteel,541,,,Steel,,5999485.9573,2088104.8148,108,LED,RoadFocus,R,5652,,,,,,,,,,,MISSION,ST,5425,5400,6400,LED SLight Conversion Project-Mission St,,ACTIVE,11,Neighborhood),,,1496232060000,,,,,,,,,ec31cd6c-0dd2-4f7e-9973-e3c846405d51,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5999485.9575,2088104.815,102643
151772,24400,1279,none,none,none,none,R08P0088,TP-StdSteel,02,,,Steel,,5999760.7512,2088531.7804,54,LED,RoadFocus,R,5711,,,,,,,,,,,MOUNT_VERNON,AVE,,0000,7000,LED SLight Conversion by Grid..,,ACTIVE,11,Neighborhood),,,1512475260000,,,,,,,,,2d2f2563-5ef3-466f-9149-92af5381d8e8,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5999760.75125,2088531.780625,102643
151773,24401,1279,none,none,none,none,R08P0089,SL-StdSteel,91,,,Steel,,6001700.5191,2088351.3421,105,LED,Roadstar GPLM,R,5524,,,,,,,,,,,NAPLES,ST,,0900,6400,,,ACTIVE,11,Neighborhood),,,1492516860000,,,,,,,,,dbfabd10-f29d-4da6-82a6-73ca5b697053,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6001700.519375,2088351.341875,102643
151774,24577,1279,none,none,none,none,R12P0104,SL-StdSteel,12,,,Steel,,6012441.7846,2087959.345,54,LED,RoadFocus,R,5711,,,,,,,,,,,MARY TERESA,ST,,0100,,LED SLight Conversion by Grid..,,ACTIVE,10,Neighborhood),,1338984060000,1500033660000,,,,,,,,,7f2fec0a-079f-4bc0-9bc2-c3b0781aad4e,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6012441.784375,2087959.345,102643
151775,24578,1279,none,none,none,none,R12P0105,SL-StdSteel,14,,,Steel,,6012361.5217,2088031.4678,54,LED,RoadFocus,R,5711,,,,,,,,,,,MARY TERESA,ST,164-8,0100,,LED SLight Conversion by Grid..,,ACTIVE,10,Neighborhood),,1338984060000,1500033660000,,,,,,,,,8d000f8d-60ee-4dcd-9eea-37e1ccbe2019,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6012361.521875,2088031.4675,102643
151776,24579,1279,none,none,none,none,R12P0106,SL-StdSteel,01,,,Steel,,6012538.6108,2088047.8206,54,LED,RoadFocus,R,5711,,,,,,,,,,,MEGAN,DR,,0000,,LED SLight Conversion by Grid..,,ACTIVE,10,Neighborhood),,1338984060000,1500033660000,,,,,,,,,01721228-bdba-464a-8c59-75307708e7c6,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6012538.610625,2088047.820625,102643
151777,24580,1279,none,none,none,none,R12P0107,SL-StdSteel,02,,,Steel,,6012606.5269,2087987.5932,54,LED,RoadFocus,R,5711,,,,,,,,,,,MEGAN,DR,48-50,0000,,LED SLight Conversion by Grid..,,ACTIVE,10,Neighborhood),,1338984060000,1500033660000,,,,,,,,,d6a2b5ec-63de-417d-a280-2c6a51297b7f,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6012606.526875,2087987.593125,102643
151778,24581,1279,none,none,none,none,R12P0108,SL-StdSteel,97,,,Steel,,6014297.0298,2089370.7688,105,LED,Roadstar GPLM,R,5524,,,,,,,,,,,JAMESTOWN,AVE,,0900,,Jamestown Avenue Condominium Project/Ph-2,Mapping corrections..,ACTIVE,10,Neighborhood),,1363608060000,1422878460000,,,,,,,,,64130a56-697f-4e60-b64b-ebad8e106cba,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6014297.03,2089370.76875,102643
151779,24582,1279,none,none,none,none,R12P0109,SL-StdSteel,99,,,Steel,,6014240.5611,2089420.5062,105,LED,Roadstar GPLM,R,5524,,,,,,,,,,,JAMESTOWN,AVE,,0900,,Jamestown Avenue Condominium Project/Ph-2,Mapping corrections..,ACTIVE,10,Neighborhood),,1363608060000,1422878460000,,,,,,,,,cf70b851-8733-4819-982a-d32e240fac44,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6014240.56125,2089420.50625,102643
151780,23908,1279,none,none,none,none,Q12P0122,SL-Ceiling,67,,,Concrete,,6011788.2181,2091575.058,100,HP,Soffit,R,5049,,,,,,,,,,,PAUL,AVE,HWY101,0600,5400,,Pole Type change.. (2015Sep11),ACTIVE,10,Neighborhood),,1317038460000,,,,,,,,,,cdee7eed-d24e-4253-ba97-5dfbcd54b23e,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6011788.218125,2091575.058125,102643
151781,23905,1279,none,none,none,none,Q12P0119,SL-Ceiling,63,,,Concrete,,6011883.6861,2091544.9343,100,HP,Soffit,R,5049,,,,,,,,,,,PAUL,AVE,HWY101,0600,5400,,Pole Type change.. (2015Sep11),ACTIVE,10,Neighborhood),,1317038460000,,,,,,,,,,bad79e02-b533-4eba-b38a-fbb98a0d1e68,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6011883.68625,2091544.934375,102643
151782,23906,1279,none,none,none,none,Q12P0120,SL-Ceiling,64,,,Concrete,,6011819.0732,2091615.5094,100,HP,Soffit,R,5049,,,,,,,,,,,PAUL,AVE,HWY101,0600,5400,,Pole Type change.. (2015Sep11),ACTIVE,10,Neighborhood),,1317038460000,,,,,,,,,,722a3a6d-9d1f-42ca-8dc3-cb1cf53649a1,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6011819.073125,2091615.509375,102643
151783,23907,1279,none,none,none,none,Q12P0121,SL-Ceiling,66,,,Concrete,,6011762.0529,2091633.9348,100,HP,Soffit,R,5049,,,,,,,,,,,PAUL,AVE,HWY101,0600,5400,,Pole Type change.. (2015Sep11),ACTIVE,10,Neighborhood),,1317038460000,,,,,,,,,,41fb32aa-f891-4e8f-b048-7446db37bda0,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6011762.053125,2091633.935,102643
151784,23909,1279,none,none,none,none,Q12P0123,SL-Ceiling,62,,,Concrete,,6011912.0274,2091585.531,100,HP,Soffit,R,5049,,,,,,,,,,,PAUL,AVE,HWY101,0600,5400,,Pole Type change.. (2015Sep11),ACTIVE,10,Neighborhood),,1336478460000,,,,,,,,,,427169cb-0e69-4957-b3d2-701697a3bd54,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6011912.0275,2091585.53125,102643
151785,23910,1279,none,none,none,none,Q12P0124,SL-RndSteel,297,,,Steel,,6011569.8905,2091814.0471,65,LED,Lumec Post Top,R,5221,,,,,,,,,,,SAN_BRUNO,AVE,,2900,5400,2198J San Bruno Ave Streetlighting Improvement,,ACTIVE,10,Neighborhood),1427889660000,1452859260000,,,,,,,,,,bb6c78cd-7e40-4482-9feb-942d67c0f918,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6011569.890625,2091814.046875,102643
151786,23911,1279,none,none,none,none,Q12P0125,SL-RndSteel,2910,,,Steel,,6011541,2091722.2819,65,LED,Lumec Post Top,R,5221,,,,,,,,,,,SAN_BRUNO,AVE,,2900,5400,2198J San Bruno Ave Streetlighting Improvement,,ACTIVE,10,Neighborhood),1427889660000,1452859260000,,,,,,,,,,11c86172-d9a2-4788-98be-95d1b556bf35,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6011541,2091722.281875,102643
151787,23727,1279,none,none,none,none,Q10P0005,SL-StdSteel,144,,,Steel,,6007196.9635,2091808.142,54,LED,RoadFocus,R,5711,,,,,,,,,,,BACON,ST,,1400,5900,LED SLight Conversion by Grid..,,ACTIVE,9,Neighborhood),,,1505304060000,,,,,,,,,7397ea62-0e67-430a-be31-f5e02efde905,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6007196.96375,2091808.141875,102643
151788,22860,1279,none,none,none,none,P09P0034,TP-StdSteel,448,,,Steel,,6002474.5035,2092728.001,108,LED,RoadFocus,R,5652,,,,,,,,,,,MISSION,ST,4458,4400,6700,LED SLight Conversion Project-Mission St,,ACTIVE,11,Neighborhood),,,1496232060000,,,,,,,,,13fc6066-8eca-49c3-a023-858445eed62b,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6002474.50375,2092728.00125,102643
151789,22861,1279,none,none,none,none,P09P0035,TP-StdSteel,449,,,Steel,,6002654.3463,2092893.6761,108,LED,RoadFocus,R,5652,,,,,,,,,,,MISSION,ST,4459_4461,4400,6000,LED SLight Conversion Project-Mission St,,ACTIVE,11,Neighborhood),,,1496232060000,,,,,,,,,58c2f0db-8d45-4f5a-b32a-1482389b95ab,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6002654.34625,2092893.67625,102643
151790,22862,1279,none,none,none,none,P09P0036,TP-StdSteel,4410,,,Steel,,6002434.5675,2092664.5178,108,LED,RoadFocus,R,5652,,,,,,,,,,,MISSION,ST,4470,4400,6700,LED SLight Conversion Project-Mission St,Basement 4470 MISSION ST,ACTIVE,11,Neighborhood),,,1496232060000,,,,,,,,,9b894f11-4443-491d-8082-7d67686d8e2f,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6002434.5675,2092664.5175,102643
