Incident Datetime,Incident Date,Incident Time,Incident Year,Incident Day of Week,Report Datetime,Row ID,Incident ID,Incident Number,CAD Number,Report Type Code,Report Type Description,Filed Online,Incident Code,Incident Category,Incident Subcategory,Incident Description,Resolution,Intersection,CNN,Police District,Analysis Neighborhood,Supervisor District,Supervisor District 2012,Latitude,Longitude,Point,Neighborhoods,ESNCAG - Boundary File,Central Market/Tenderloin Boundary Polygon - Updated,Civic Center Harm Reduction Project Boundary,HSOC Zones as of 2018-06-05,Invest In Neighborhoods (IIN) Areas,Current Supervisor Districts,Current Police Districts
2024/01/04 03:15:00 PM,2024/01/04,03:15 PM,2024,Thursday,2024/01/04 06:37:00 PM,135309719028,1353097,240008791,240042572.0,II,Initial,,19028,Disorderly Conduct,Disorderly Conduct,"Disturbing The Peace, Swearing",Open or Active,EDDY ST \ LAGUNA ST,25964000.0,Northern,Western Addition,5.0,5.0,37.78205693816477,-122.4273963984862,POINT (-122.4273963984862 37.782056938164764),97.0,,,,,,11.0,4.0
2024/05/23 03:00:00 PM,2024/05/23,03:00 PM,2024,Thursday,2024/05/23 06:48:00 PM,139290804134,1392908,240324713,241442978.0,II,Initial,,4134,Assault,Simple Assault,Battery,Open or Active,HYDE ST \ NORTH POINT ST,25574000.0,Tenderloin,Russian Hill,2.0,2.0,37.80572128295898,-122.42037200927734,POINT (-122.42037200927734 37.805721282958984),98.0,,,,,,6.0,6.0
2024/05/24 05:42:00 PM,2024/05/24,05:42 PM,2024,Friday,2024/05/24 05:42:00 PM,139314406154,1393144,240326612,241452109.0,II,Initial,,6154,Larceny Theft,Larceny Theft - Other,"Theft, From Person, >$950 (other than Pickpocket)",Open or Active,05TH ST \ CYRIL MAGNIN ST \ MARKET ST,30739000.0,Tenderloin,South of Market,6.0,6.0,37.783992767333984,-122.40806579589844,POINT (-122.40806579589844 37.783992767333984),19.0,,1.0,1.0,,,10.0,5.0
2024/05/23 04:15:00 PM,2024/05/23,04:15 PM,2024,Thursday,2024/05/23 05:17:00 PM,139309506363,1393095,246067432,,II,Coplogic Initial,True,6363,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",Open or Active,SUTTER ST \ VAN NESS AVE,25219000.0,Northern,Nob Hill,3.0,2.0,37.78754806518555,-122.42176055908205,POINT (-122.42176055908203 37.78754806518555),100.0,,,,,,6.0,4.0
2024/09/30 05:00:00 PM,2024/09/30,05:00 PM,2024,Monday,2024/09/30 07:00:00 PM,142836906303,1428369,240615330,242742928.0,II,Initial,,6303,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $200-$950",Open or Active,FILLMORE ST \ GEARY BLVD,26590000.0,Northern,Western Addition,5.0,5.0,37.78435516357422,-122.43291473388672,POINT (-122.43291473388672 37.78435516357422),103.0,,,,,,11.0,4.0
2024/01/04 03:11:00 PM,2024/01/04,03:11 PM,2024,Thursday,2024/01/05 01:15:00 PM,135348206363,1353482,240011590,240051592.0,II,Initial,,6363,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",Open or Active,CHESTNUT ST \ PIERCE ST,26964000.0,Northern,Marina,2.0,2.0,37.80040342900427,-122.43950417286403,POINT (-122.43950417286405 37.80040342900427),17.0,,,,,,6.0,4.0
2024/01/04 03:09:00 PM,2024/01/04,03:09 PM,2024,Thursday,2024/01/05 10:59:00 AM,135338106363,1353381,240010166,240051134.0,II,Initial,,6363,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",Open or Active,STOCKTON ST \ GEARY ST,24901000.0,Central,Financial District/South Beach,3.0,3.0,37.7875680237141,-122.40658988465438,POINT (-122.40658988465438 37.7875680237141),19.0,,,,,,3.0,6.0
2024/06/27 03:00:00 PM,2024/06/27,03:00 PM,2024,Thursday,2024/07/03 10:24:00 AM,140368206132,1403682,240413968,240413968.0,II,Initial,,6132,Larceny Theft,Larceny Theft - Purse Snatch,"Theft, Purse Snatch, $50-$200",Open or Active,GEARY ST \ LEAVENWORTH ST,25154000.0,Central,Tenderloin,5.0,6.0,37.78651809692383,-122.41481018066406,POINT (-122.41481018066406 37.78651809692383),20.0,,1.0,,,,10.0,6.0
2024/05/24 05:06:00 PM,2024/05/24,05:06 PM,2024,Friday,2024/05/24 05:06:00 PM,139320004014,1393200,240326537,241452245.0,II,Initial,,4014,Assault,Aggravated Assault,"Assault, Aggravated, W/ Force",Open or Active,05TH ST \ CYRIL MAGNIN ST \ MARKET ST,30739000.0,Tenderloin,South of Market,6.0,6.0,37.783992767333984,-122.40806579589844,POINT (-122.40806579589844 37.783992767333984),19.0,,1.0,1.0,,,10.0,5.0
2024/09/11 03:16:00 PM,2024/09/11,03:16 PM,2024,Wednesday,2024/09/11 03:17:00 PM,142333704134,1423337,240572188,242552084.0,II,Initial,,4134,Assault,Simple Assault,Battery,Open or Active,GOUGH ST \ LOMBARD ST,26715000.0,Northern,Marina,2.0,2.0,37.80088806152344,-122.42782592773438,POINT (-122.42782592773438 37.80088806152344),17.0,,,,,,6.0,4.0
2024/01/02 05:30:00 PM,2024/01/02,05:30 PM,2024,Tuesday,2024/01/02 07:03:00 PM,135393506244,1353935,246001662,,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,NORTH POINT ST \ LARKIN ST,25589000.0,Central,Russian Hill,2.0,2.0,37.80549664761133,-122.4220068226566,POINT (-122.42200682265661 37.80549664761133),98.0,,,,,,6.0,6.0
2024/09/11 06:00:00 PM,2024/09/11,06:00 PM,2024,Wednesday,2024/09/11 10:47:00 PM,142353406374,1423534,240158870,,IS,Coplogic Supplement,True,6374,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",Open or Active,46TH AVE \ IRVING ST,27949000.0,Taraval,Sunset/Parkside,4.0,4.0,37.76228332519531,-122.5060577392578,POINT (-122.50605773925781 37.76228332519531),39.0,,,,,,7.0,10.0
2024/01/04 03:11:00 PM,2024/01/04,03:11 PM,2024,Thursday,2024/01/06 12:02:00 PM,135431206372,1354312,246002507,,II,Coplogic Initial,True,6372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,CHESTNUT ST \ PIERCE ST,26964000.0,Northern,Marina,2.0,2.0,37.80040342900427,-122.43950417286403,POINT (-122.43950417286405 37.80040342900427),17.0,,,,,,6.0,4.0
2024/01/05 03:55:00 PM,2024/01/05,03:55 PM,2024,Friday,2024/01/06 12:39:00 PM,135426806372,1354268,246002240,,II,Coplogic Initial,True,6372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,20TH AVE \ WINSTON DR,33719000.0,Taraval,Lakeshore,7.0,7.0,37.72694991292525,-122.47603947349434,POINT (-122.47603947349434 37.72694991292525),41.0,,,,,,8.0,10.0
2024/01/02 04:30:00 PM,2024/01/02,04:30 PM,2024,Tuesday,2024/01/09 11:07:00 AM,135468504134,1354685,240018546,240091166.0,II,Initial,,4134,Assault,Simple Assault,Battery,Open or Active,MCALLISTER ST \ DIVISADERO ST,26067000.0,Northern,Western Addition,5.0,5.0,37.7777941886761,-122.43836550237133,POINT (-122.43836550237133 37.7777941886761),97.0,,,,,,11.0,4.0
2024/01/09 07:14:00 AM,2024/01/09,07:14 AM,2024,Tuesday,2024/01/09 07:18:00 AM,135465219057,1354652,240018154,240090529.0,II,Initial,,19057,Disorderly Conduct,Intimidation,Terrorist Threats,Cite or Arrest Adult,GEARY ST \ LEAVENWORTH ST,25154000.0,Tenderloin,Tenderloin,5.0,6.0,37.78651981906591,-122.41480664938403,POINT (-122.41480664938405 37.78651981906591),20.0,,1.0,,,,10.0,6.0
2024/05/22 04:00:00 PM,2024/05/22,04:00 PM,2024,Wednesday,2024/05/25 10:29:00 AM,139375306224,1393753,246068480,,II,Coplogic Initial,True,6224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,GEARY ST \ POWELL ST,24903000.0,Central,Financial District/South Beach,3.0,3.0,37.78736114501953,-122.4082260131836,POINT (-122.4082260131836 37.78736114501953),19.0,,,,,,3.0,6.0
2024/05/27 08:00:00 AM,2024/05/27,08:00 AM,2024,Monday,2024/05/27 08:18:00 AM,139380504144,1393805,240331520,241480585.0,II,Initial,,4144,Assault,Simple Assault,"Battery, Sexual",Open or Active,FRIDA KAHLO WAY \ GENEVA AVE \ OCEAN AVE,22192000.0,Ingleside,West of Twin Peaks,11.0,7.0,37.72307968139648,-122.45233154296876,POINT (-122.45233154296875 37.723079681396484),64.0,,,,,,8.0,10.0
2024/09/12 05:55:00 PM,2024/09/12,05:55 PM,2024,Thursday,2024/09/13 01:57:00 PM,142377504134,1423775,240576657,242571794.0,II,Initial,,4134,Assault,Simple Assault,Battery,Open or Active,CORTLAND AVE \ MISSION ST,21326000.0,Ingleside,Bernal Heights,9.0,9.0,37.74102783203125,-122.42284393310548,POINT (-122.42284393310547 37.74102783203125),83.0,,,,,,2.0,9.0
2024/01/11 05:08:00 PM,2024/01/11,05:08 PM,2024,Thursday,2024/01/11 05:22:00 PM,135537906364,1355379,240024725,240112462.0,II,Initial,,6364,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, >$950",Cite or Arrest Adult,POWELL ST \ OFARRELL ST,24904000.0,Central,Tenderloin,3.0,3.0,37.78640961281089,-122.40803623744476,POINT (-122.40803623744476 37.78640961281089),19.0,,1.0,,,,3.0,6.0
2024/05/28 03:21:00 PM,2024/05/28,03:21 PM,2024,Tuesday,2024/05/28 03:21:00 PM,139420604134,1394206,240334596,241491900.0,II,Initial,,4134,Assault,Simple Assault,Battery,Open or Active,EDDY ST \ VAN NESS AVE,25186000.0,Northern,Tenderloin,5.0,6.0,37.78289413452149,-122.42081451416016,POINT (-122.42081451416016 37.782894134521484),20.0,,1.0,1.0,,,10.0,4.0
2024/09/09 04:45:00 PM,2024/09/09,04:45 PM,2024,Monday,2024/09/12 12:08:00 AM,142370606244,1423706,240568096,,IS,Coplogic Supplement,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,GEARY ST \ STOCKTON ST,24901000.0,Central,Financial District/South Beach,3.0,3.0,37.78756713867188,-122.4065933227539,POINT (-122.4065933227539 37.787567138671875),19.0,,,,,,3.0,6.0
2024/05/24 03:30:00 PM,2024/05/24,03:30 PM,2024,Friday,2024/05/29 01:10:00 PM,139439606234,1394396,240336768,241501542.0,II,Initial,,6234,Larceny Theft,Larceny - Auto Parts,"Theft, Vehicle Strip, >$950",Open or Active,EVANS AVE \ SELBY ST,33107000.0,Bayview,Bayview Hunters Point,10.0,10.0,37.74616241455078,-122.39405059814452,POINT (-122.39405059814453 37.74616241455078),85.0,,,,,,9.0,2.0
2024/05/30 05:03:00 PM,2024/05/30,05:03 PM,2024,Thursday,2024/05/30 05:03:00 PM,139476204134,1394762,240339621,241512383.0,II,Initial,,4134,Assault,Simple Assault,Battery,Cite or Arrest Adult,OFARRELL ST \ POWELL ST,24904000.0,Central,Tenderloin,3.0,3.0,37.78641128540039,-122.40803527832033,POINT (-122.40803527832031 37.78641128540039),19.0,,,,,,3.0,6.0
2024/05/28 04:17:00 PM,2024/05/28,04:17 PM,2024,Tuesday,2024/05/29 05:40:00 PM,139452106364,1394521,240337465,241492282.0,II,Initial,,6364,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, >$950",Open or Active,18TH ST \ CASTRO ST,25813000.0,Mission,Castro/Upper Market,8.0,8.0,37.760887145996094,-122.43499755859376,POINT (-122.43499755859375 37.760887145996094),38.0,,,,5.0,,5.0,3.0
2024/05/29 04:22:00 PM,2024/05/29,04:22 PM,2024,Wednesday,2024/05/29 11:12:00 PM,139497706363,1394977,246070231,,II,Coplogic Initial,True,6363,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",Open or Active,42ND AVE \ GEARY BLVD \ POINT LOBOS AVE,27917000.0,Richmond,Outer Richmond,1.0,1.0,37.77960968017578,-122.5029754638672,POINT (-122.50297546386719 37.77960968017578),6.0,,,,,,4.0,8.0
2024/05/31 06:00:00 AM,2024/05/31,06:00 AM,2024,Friday,2024/05/31 11:28:00 AM,139497306243,1394973,240341444,241521203.0,II,Initial,,6243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,SACRAMENTO ST \ VAN NESS AVE,26536000.0,Northern,Nob Hill,3.0,3.0,37.791290283203125,-122.42251586914062,POINT (-122.42251586914062 37.791290283203125),102.0,,,,,,3.0,4.0
2024/05/29 04:30:00 PM,2024/05/29,04:30 PM,2024,Wednesday,2024/05/31 05:16:00 PM,139501706243,1395017,240341949,241522368.0,II,Initial,,6243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,FILLMORE ST \ JACKSON ST,26653000.0,Northern,Pacific Heights,2.0,2.0,37.79247283935547,-122.43455505371094,POINT (-122.43455505371094 37.79247283935547),102.0,,,,,,6.0,4.0
2024/05/30 03:36:00 PM,2024/05/30,03:36 PM,2024,Thursday,2024/05/30 06:53:00 PM,139483006364,1394830,240339825,241512083.0,II,Initial,,6364,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, >$950",Cite or Arrest Adult,OFARRELL ST \ POWELL ST,24904000.0,Central,Tenderloin,3.0,3.0,37.78641128540039,-122.40803527832033,POINT (-122.40803527832031 37.78641128540039),19.0,,,,,,3.0,6.0
2024/05/30 03:00:00 PM,2024/05/30,03:00 PM,2024,Thursday,2024/05/31 12:45:00 PM,139494171013,1394941,240341256,241521479.0,VI,Vehicle Initial,,71013,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",Open or Active,23RD AVE \ BALBOA ST,27533000.0,Richmond,Outer Richmond,1.0,1.0,37.77640151977539,-122.48231506347656,POINT (-122.48231506347656 37.77640151977539),8.0,,,,,,4.0,8.0
2024/05/31 05:55:00 PM,2024/05/31,05:55 PM,2024,Friday,2024/06/01 05:47:00 PM,139529304134,1395293,240343882,241532258.0,II,Initial,,4134,Assault,Simple Assault,Battery,Open or Active,18TH ST \ MISSION ST,24149000.0,Mission,Mission,9.0,9.0,37.761837005615234,-122.41935729980467,POINT (-122.41935729980469 37.761837005615234),53.0,,,,3.0,,2.0,3.0
2024/05/28 06:00:00 PM,2024/05/28,06:00 PM,2024,Tuesday,2024/05/28 11:44:00 PM,139512506224,1395125,246070372,,II,Coplogic Initial,True,6224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,BLANKEN AVE \ TUNNEL AVE,20289000.0,Bayview,Bayview Hunters Point,10.0,10.0,37.71201705932617,-122.40078735351562,POINT (-122.40078735351562 37.71201705932617),89.0,,,,,,9.0,2.0
2024/05/21 05:09:00 PM,2024/05/21,05:09 PM,2024,Tuesday,2024/05/31 11:32:00 AM,139541806374,1395418,246071518,,II,Coplogic Initial,True,6374,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",Open or Active,STANYAN BLVD \ STANYAN ST \ TURK BLVD,26486000.0,Park,Lone Mountain/USF,1.0,1.0,37.7775993347168,-122.45521545410156,POINT (-122.45521545410156 37.7775993347168),12.0,,,,,,4.0,7.0
2024/06/02 06:30:00 AM,2024/06/02,06:30 AM,2024,Sunday,2024/06/02 06:53:00 AM,139548504013,1395485,240344824,241540545.0,II,Initial,,4013,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",Open or Active,ARGUELLO BLVD \ GEARY BLVD,27230000.0,Richmond,Lone Mountain/USF,2.0,1.0,37.78125762939453,-122.4588623046875,POINT (-122.4588623046875 37.78125762939453),,,,,,,4.0,8.0
2024/07/03 04:33:00 PM,2024/07/03,04:33 PM,2024,Wednesday,2024/07/03 04:40:00 PM,140385404134,1403854,240415061,241852287.0,II,Initial,,4134,Assault,Simple Assault,Battery,Cite or Arrest Adult,NORTH POINT ST \ POLK ST,26704000.0,Central,Russian Hill,2.0,2.0,37.8052864074707,-122.42365264892578,POINT (-122.42365264892578 37.8052864074707),98.0,,,,,,6.0,6.0
2024/09/16 05:15:00 PM,2024/09/16,05:15 PM,2024,Monday,2024/09/16 06:34:00 PM,142455706114,1424557,240583317,242602595.0,II,Initial,,6114,Larceny Theft,Larceny Theft - Pickpocket,"Theft, Pickpocket, >$950",Open or Active,06TH AVE \ GEARY BLVD,27284000.0,Richmond,Inner Richmond,1.0,1.0,37.7810173034668,-122.46427917480467,POINT (-122.46427917480469 37.7810173034668),5.0,,,,,,4.0,8.0
2024/09/13 03:15:00 PM,2024/09/13,03:15 PM,2024,Friday,2024/09/15 04:33:00 PM,142449306244,1424493,246120795,,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,18TH ST \ CASTRO ST,25813000.0,Mission,Castro/Upper Market,8.0,8.0,37.760887145996094,-122.43499755859376,POINT (-122.43499755859375 37.760887145996094),38.0,,,,5.0,,5.0,3.0
2024/09/13 05:00:00 PM,2024/09/13,05:00 PM,2024,Friday,2024/09/16 09:27:00 AM,142440606111,1424406,240582115,242600851.0,II,Initial,,6111,Larceny Theft,Larceny Theft - Pickpocket,"Theft, Pickpocket, <$50",Open or Active,GEARY ST \ POWELL ST,24903000.0,Central,Financial District/South Beach,3.0,3.0,37.78736114501953,-122.4082260131836,POINT (-122.4082260131836 37.78736114501953),19.0,,,,,,3.0,6.0
2024/01/09 06:00:00 PM,2024/01/09,06:00 PM,2024,Tuesday,2024/01/15 09:36:00 PM,135715206372,1357152,246006822,,II,Coplogic Initial,True,6372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,HYDE ST \ TURK ST,24933000.0,Tenderloin,Tenderloin,5.0,6.0,37.78258514404297,-122.41569519042967,POINT (-122.41569519042969 37.78258514404297),20.0,,1.0,1.0,1.0,,10.0,5.0
2024/01/22 03:55:00 PM,2024/01/22,03:55 PM,2024,Monday,2024/01/22 04:20:00 PM,135827819057,1358278,240047993,240222160.0,II,Initial,,19057,Disorderly Conduct,Intimidation,Terrorist Threats,Cite or Arrest Adult,30TH ST \ MISSION ST,21329000.0,Ingleside,Bernal Heights,9.0,9.0,37.742374420166016,-122.42196655273438,POINT (-122.42196655273438 37.742374420166016),83.0,,,,,,2.0,9.0
2024/01/23 03:45:00 PM,2024/01/23,03:45 PM,2024,Tuesday,2024/01/23 03:57:00 PM,135855404134,1358554,240050322,240232121.0,II,Initial,,4134,Assault,Simple Assault,Battery,Open or Active,LEAVENWORTH ST \ TURK ST,24934000.0,Tenderloin,Tenderloin,5.0,6.0,37.78279495239258,-122.41405487060548,POINT (-122.41405487060547 37.78279495239258),20.0,,1.0,1.0,1.0,,10.0,5.0
2024/01/22 04:20:00 PM,2024/01/22,04:20 PM,2024,Monday,2024/01/22 06:00:00 PM,135829306363,1358293,240048242,240222216.0,II,Initial,,6363,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",Cite or Arrest Adult,POWELL ST \ OFARRELL ST,24904000.0,Central,Tenderloin,3.0,3.0,37.78641128540039,-122.40803527832033,POINT (-122.40803527832031 37.78641128540039),19.0,,,,,,3.0,6.0
2024/01/24 04:35:00 PM,2024/01/24,04:35 PM,2024,Wednesday,2024/01/24 04:46:00 PM,135889504134,1358895,240052817,240242379.0,II,Initial,,4134,Assault,Simple Assault,Battery,Open or Active,OFARRELL ST \ LARKIN ST,25152000.0,Tenderloin,Tenderloin,5.0,6.0,37.7851676940918,-122.41790008544922,POINT (-122.41790008544922 37.7851676940918),20.0,,1.0,,,,10.0,5.0
2024/01/12 04:53:00 PM,2024/01/12,04:53 PM,2024,Friday,2024/01/20 11:18:00 AM,135798206363,1357982,246007955,,II,Coplogic Initial,True,6363,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",Open or Active,CHESTNUT ST \ PIERCE ST,26964000.0,Northern,Marina,2.0,2.0,37.8004035949707,-122.43950653076172,POINT (-122.43950653076172 37.8004035949707),17.0,,,,,,6.0,4.0
2024/01/22 03:05:00 PM,2024/01/22,03:05 PM,2024,Monday,2024/01/22 03:07:00 PM,135826806360,1358268,240047824,240221958.0,II,Initial,,6360,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, Att.",Cite or Arrest Adult,POWELL ST \ OFARRELL ST,24904000.0,Central,Tenderloin,3.0,3.0,37.78641128540039,-122.40803527832033,POINT (-122.40803527832031 37.78641128540039),19.0,,,,,,3.0,6.0
2024/01/22 04:02:00 PM,2024/01/22,04:02 PM,2024,Monday,2024/01/22 04:02:00 PM,135826412080,1358264,240039445,240222167.0,IS,Initial Supplement,,12080,Weapons Carrying Etc,Weapons Offense,"Firearm, Possession By Prohibited Person",Open or Active,SUNNYDALE AVE \ HAHN ST,20409000.0,Ingleside,Visitacion Valley,10.0,10.0,37.7119140625,-122.41600036621094,POINT (-122.41600036621094 37.7119140625),75.0,,,,,,9.0,9.0
2024/01/17 05:21:00 PM,2024/01/17,05:21 PM,2024,Wednesday,2024/01/18 10:54:00 AM,135733306364,1357333,240039592,240181237.0,II,Initial,,6364,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, >$950",Open or Active,20TH AVE \ WINSTON DR,33719000.0,Taraval,Lakeshore,7.0,7.0,37.72695159912109,-122.47603607177734,POINT (-122.47603607177734 37.726951599121094),41.0,,,,,,8.0,10.0
2024/01/17 05:30:00 PM,2024/01/17,05:30 PM,2024,Wednesday,2024/01/23 06:53:00 PM,135857306374,1358573,240050742,240232676.0,II,Initial,,6374,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",Open or Active,STOCKTON ST \ GEARY ST,24901000.0,Central,Financial District/South Beach,3.0,3.0,37.78756713867188,-122.4065933227539,POINT (-122.4065933227539 37.787567138671875),19.0,,,,,,3.0,6.0
2024/01/24 05:34:00 PM,2024/01/24,05:34 PM,2024,Wednesday,2024/01/24 07:51:00 PM,135889104134,1358891,240053285,240242630.0,II,Initial,,4134,Assault,Simple Assault,Battery,Open or Active,TURK ST \ JONES ST,24923000.0,Tenderloin,Tenderloin,5.0,6.0,37.78300476074219,-122.41241455078124,POINT (-122.41241455078125 37.78300476074219),20.0,,1.0,1.0,1.0,,10.0,5.0
2024/01/16 04:00:00 PM,2024/01/16,04:00 PM,2024,Tuesday,2024/01/16 05:58:00 PM,135679506112,1356795,240035631,240162657.0,II,Initial,,6112,Larceny Theft,Larceny Theft - Pickpocket,"Theft, Pickpocket, $50-$200",Open or Active,20TH AVE \ WINSTON DR,33719000.0,Taraval,Lakeshore,7.0,7.0,37.72695159912109,-122.47603607177734,POINT (-122.47603607177734 37.726951599121094),41.0,,,,,,8.0,10.0
2024/01/16 05:10:00 PM,2024/01/16,05:10 PM,2024,Tuesday,2024/01/16 07:23:00 PM,135676706374,1356767,240035512,240162782.0,II,Initial,,6374,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",Open or Active,20TH AVE \ WINSTON DR,33719000.0,Taraval,Lakeshore,7.0,7.0,37.72695159912109,-122.47603607177734,POINT (-122.47603607177734 37.726951599121094),41.0,,,,,,8.0,10.0
2024/01/22 03:05:00 PM,2024/01/22,03:05 PM,2024,Monday,2024/01/22 03:07:00 PM,135826804154,1358268,240047824,240221958.0,II,Initial,,4154,Assault,Simple Assault,"Battery, Of A Police Officer",Cite or Arrest Adult,POWELL ST \ OFARRELL ST,24904000.0,Central,Tenderloin,3.0,3.0,37.78641128540039,-122.40803527832033,POINT (-122.40803527832031 37.78641128540039),19.0,,,,,,3.0,6.0
2024/01/23 06:00:00 PM,2024/01/23,06:00 PM,2024,Tuesday,2024/01/23 11:00:00 PM,135862706153,1358627,240051160,240233198.0,II,Initial,,6153,Larceny Theft,Larceny Theft - Other,"Theft, From Person, $200-$950 (other than Pickpocket)",Open or Active,20TH AVE \ WINSTON DR,33719000.0,Taraval,Lakeshore,7.0,7.0,37.72695159912109,-122.47603607177734,POINT (-122.47603607177734 37.726951599121094),41.0,,,,,,8.0,10.0
2024/01/19 03:30:00 PM,2024/01/19,03:30 PM,2024,Friday,2024/01/19 04:48:00 PM,135762006362,1357620,240041832,240192283.0,II,Initial,,6362,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $50-$200",Cite or Arrest Adult,20TH AVE \ WINSTON DR,33719000.0,Taraval,Lakeshore,7.0,7.0,37.72695159912109,-122.47603607177734,POINT (-122.47603607177734 37.726951599121094),41.0,,,,,,8.0,10.0
2024/01/19 05:00:00 PM,2024/01/19,05:00 PM,2024,Friday,2024/01/21 06:50:00 PM,135805206364,1358052,240045890,240212323.0,II,Initial,,6364,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, >$950",Open or Active,STOCKTON ST \ GEARY ST,24901000.0,Central,Financial District/South Beach,3.0,3.0,37.78756713867188,-122.4065933227539,POINT (-122.4065933227539 37.787567138671875),19.0,,,,,,3.0,6.0
2024/01/18 03:45:00 PM,2024/01/18,03:45 PM,2024,Thursday,2024/01/19 09:15:00 AM,135746906113,1357469,240040890,240190853.0,II,Initial,,6113,Larceny Theft,Larceny Theft - Pickpocket,"Theft, Pickpocket, $200-$950",Open or Active,03RD ST \ KEARNY ST \ MARKET ST,30738000.0,Central,Financial District/South Beach,6.0,3.0,37.78764343261719,-122.40342712402344,POINT (-122.40342712402344 37.78764343261719),32.0,,,,,,3.0,6.0
2024/01/22 04:02:00 PM,2024/01/22,04:02 PM,2024,Monday,2024/01/22 04:02:00 PM,135826404134,1358264,240039445,240222167.0,IS,Initial Supplement,,4134,Assault,Simple Assault,Battery,Open or Active,SUNNYDALE AVE \ HAHN ST,20409000.0,Ingleside,Visitacion Valley,10.0,10.0,37.7119140625,-122.41600036621094,POINT (-122.41600036621094 37.7119140625),75.0,,,,,,9.0,9.0
2024/01/18 04:04:00 PM,2024/01/18,04:04 PM,2024,Thursday,2024/01/18 04:04:00 PM,135734519095,1357345,240039467,240182282.0,II,Initial,,19095,Disorderly Conduct,Drug Violation,"Drugs, Under Influence  in a Public Place",Cite or Arrest Adult,MISSION ST \ 07TH ST,24315000.0,Southern,South of Market,6.0,6.0,37.77921295166016,-122.4109344482422,POINT (-122.41093444824219 37.779212951660156),32.0,,1.0,1.0,1.0,,10.0,1.0
2024/01/23 04:48:00 PM,2024/01/23,04:48 PM,2024,Tuesday,2024/01/23 04:48:00 PM,135856106362,1358561,240050526,240232287.0,II,Initial,,6362,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $50-$200",Open or Active,GEARY BLVD \ 42ND AVE \ POINT LOBOS AVE,27917000.0,Richmond,Outer Richmond,1.0,1.0,37.77960968017578,-122.5029754638672,POINT (-122.50297546386719 37.77960968017578),6.0,,,,,,4.0,8.0
2024/01/18 05:00:00 PM,2024/01/18,05:00 PM,2024,Thursday,2024/01/23 11:17:00 AM,135869406244,1358694,246009337,,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,30TH AVE \ BALBOA ST,27833000.0,Richmond,Outer Richmond,1.0,1.0,37.77605819702149,-122.48981475830078,POINT (-122.48981475830078 37.776058197021484),8.0,,,,,,4.0,8.0
2024/01/24 05:34:00 PM,2024/01/24,05:34 PM,2024,Wednesday,2024/01/24 07:51:00 PM,135889119057,1358891,240053285,240242630.0,II,Initial,,19057,Disorderly Conduct,Intimidation,Terrorist Threats,Open or Active,TURK ST \ JONES ST,24923000.0,Tenderloin,Tenderloin,5.0,6.0,37.78300476074219,-122.41241455078124,POINT (-122.41241455078125 37.78300476074219),20.0,,1.0,1.0,1.0,,10.0,5.0
